time/s	Ewe/V	I/mA	error	Ece/V	
1.860205753007249E+003	-2.2174276E-002	-1.1233921E+000	0	4.4050030E-006
1.860205953007244E+003	-3.8050450E-002	-1.1308187E+000	0	-1.5593958E-004
1.860206153007239E+003	-4.2667650E-002	-1.1308506E+000	0	4.9591574E-005
1.860206353007234E+003	-4.4805743E-002	-1.1308187E+000	0	-4.5846697E-005
1.860206553007229E+003	-4.6523858E-002	-1.1309142E+000	0	6.8679226E-005
1.860206753007224E+003	-4.7821987E-002	-1.1308187E+000	0	-7.6713877E-006
1.860206953007219E+003	-4.9024664E-002	-1.1308887E+000	0	8.7766879E-005
1.860207153007213E+003	-5.0150983E-002	-1.1308442E+000	0	-1.2219732E-004
1.860207553007203E+003	-5.2117266E-002	-1.1308824E+000	0	-7.6713877E-006
1.860207753007198E+003	-5.3186312E-002	-1.1308824E+000	0	3.0503921E-005
1.860208153007188E+003	-5.4942608E-002	-1.1308759E+000	0	1.0685454E-004
1.860208553007178E+003	-5.6660719E-002	-1.1308887E+000	0	-4.5846697E-005
1.860208953007168E+003	-5.8283381E-002	-1.1309142E+000	0	-4.5846697E-005
1.860209353007158E+003	-5.9810590E-002	-1.1308378E+000	0	6.8679226E-005
1.860209753007148E+003	-6.1165992E-002	-1.1308569E+000	0	6.8679226E-005
1.860210153007138E+003	-6.2674113E-002	-1.1309205E+000	0	3.0503921E-005
1.860210553007128E+003	-6.4105868E-002	-1.1309079E+000	0	4.9591574E-005
1.860210953007118E+003	-6.5251276E-002	-1.1308951E+000	0	3.0503921E-005
1.860211353007107E+003	-6.6587590E-002	-1.1309015E+000	0	4.9591574E-005
1.860211753007097E+003	-6.7847535E-002	-1.1308124E+000	0	-8.4022009E-005
1.860212153007087E+003	-6.8935677E-002	-1.1309015E+000	0	-4.5846697E-005
1.860212553007077E+003	-7.0138358E-002	-1.1309397E+000	0	-4.5846697E-005
1.860212953007067E+003	-7.1321942E-002	-1.1308633E+000	0	6.8679226E-005
1.860213353007057E+003	-7.2429173E-002	-1.1309015E+000	0	-4.5846697E-005
1.860213753007047E+003	-7.3460035E-002	-1.1308569E+000	0	6.8679226E-005
1.860214153007037E+003	-7.4509993E-002	-1.1308951E+000	0	-4.5846697E-005
1.860214553007027E+003	-7.5521775E-002	-1.1308887E+000	0	-7.6713877E-006
1.860215153007011E+003	-7.6896265E-002	-1.1308824E+000	0	-4.5846697E-005
1.860215553007001E+003	-7.7984400E-002	-1.1309079E+000	0	1.1416267E-005
1.860216153006986E+003	-7.9549789E-002	-1.1308887E+000	0	1.0685454E-004
1.860216753006971E+003	-8.0943368E-002	-1.1309142E+000	0	-7.6713877E-006
1.860217353006956E+003	-8.2184233E-002	-1.1309460E+000	0	6.8679226E-005
1.860217953006941E+003	-8.3482362E-002	-1.1308887E+000	0	3.0503921E-005
1.860218553006926E+003	-8.4914118E-002	-1.1308696E+000	0	-4.5846697E-005
1.860219153006910E+003	-8.6269520E-002	-1.1309015E+000	0	1.4502984E-004
1.860219753006895E+003	-8.7567650E-002	-1.1308506E+000	0	4.9591574E-005
1.860220353006880E+003	-8.8693969E-002	-1.1309142E+000	0	-6.4934356E-005
1.860220953006865E+003	-8.9896649E-002	-1.1309333E+000	0	-2.6759042E-005
1.860221553006850E+003	-9.1118418E-002	-1.1309205E+000	0	1.4502984E-004
