time/s	Ewe/V	I/mA	error	Ece/V	
6.005299848293362E+001	2.8548908E+000	-2.5015498E-002	0	-1.2344570E-003
6.014319848065497E+001	8.6114723E-003	-5.8259602E+000	0	1.1015742E-004
6.014359848064487E+001	8.7069273E-003	-5.7631269E+000	0	3.3795404E-005
6.014399848063476E+001	8.5923811E-003	-5.7023973E+000	0	2.0560995E-004
6.014439848062466E+001	8.5160173E-003	-5.6429420E+000	0	9.1066919E-005
6.014479848061455E+001	8.6305635E-003	-5.5850163E+000	0	1.2924793E-004
6.014519848060445E+001	8.5541988E-003	-5.5277276E+000	0	7.1976414E-005
6.014559848059434E+001	8.7069273E-003	-5.4728608E+000	0	1.4704900E-005
6.014599848058424E+001	8.7260185E-003	-5.4186950E+000	0	1.4704900E-005
6.014639848057413E+001	8.6114723E-003	-5.3665037E+000	0	5.2885909E-005
6.014679848056403E+001	8.6496538E-003	-5.3155875E+000	0	-2.3476110E-005
6.014719848055393E+001	8.6305635E-003	-5.2648630E+000	0	3.3795404E-005
6.014779848053877E+001	8.6687449E-003	-5.1917067E+000	0	5.2885909E-005
6.014839848052361E+001	8.6305635E-003	-5.1218648E+000	0	-4.2566615E-005
6.014899848050845E+001	8.6878361E-003	-5.0545712E+000	0	-4.3856053E-006
6.014959848049330E+001	8.5923811E-003	-4.9887433E+000	0	-2.3476110E-005
6.015019848047814E+001	8.6305635E-003	-4.9250827E+000	0	-8.0747624E-005
6.015079848046298E+001	8.7260185E-003	-4.8639703E+000	0	7.1976414E-005
6.015139848044782E+001	8.6305635E-003	-4.8047066E+000	0	1.4833843E-004
6.015199848043267E+001	8.6496538E-003	-4.7472901E+000	0	3.3795404E-005
6.015259848041751E+001	8.7069273E-003	-4.6914673E+000	0	1.4704900E-005
6.015319848040235E+001	8.7069273E-003	-4.6376834E+000	0	1.4704900E-005
6.015379848038720E+001	8.7451097E-003	-4.5848560E+000	0	-4.2566615E-005
6.015439848037204E+001	8.6496538E-003	-4.5335574E+000	0	1.4704900E-005
6.015519848035183E+001	8.6496538E-003	-4.4683671E+000	0	7.1976414E-005
6.015599848033162E+001	8.7069273E-003	-4.4050879E+000	0	5.2885909E-005
6.015679848031141E+001	8.6305635E-003	-4.3437853E+000	0	5.2885909E-005
6.015759848029120E+001	8.6305635E-003	-4.2866240E+000	0	-2.3476110E-005
6.015839848027099E+001	8.6878361E-003	-4.2299724E+000	0	-6.1657120E-005
6.015919848025078E+001	8.6496538E-003	-4.1752329E+000	0	-4.3856053E-006
6.015999848023057E+001	8.7069273E-003	-4.1214490E+000	0	-6.1657120E-005
6.016099848020531E+001	8.6305635E-003	-4.0583615E+000	0	1.4704900E-005
6.016199848018005E+001	8.5923811E-003	-3.9985237E+000	0	-2.3476110E-005
6.016299848015478E+001	8.7069273E-003	-3.9398332E+000	0	-2.3476110E-005
6.016399848012952E+001	8.7641999E-003	-3.8838828E+000	0	1.2924793E-004
6.016499848010426E+001	8.6878361E-003	-3.8296533E+000	0	-2.3476110E-005
6.016599848007900E+001	8.6305635E-003	-3.7773349E+000	0	7.1976414E-005
6.016699848005374E+001	8.6496538E-003	-3.7268014E+000	0	-4.2566615E-005
6.016819848002342E+001	8.5923811E-003	-3.6681743E+000	0	9.1066919E-005
6.016939847999311E+001	8.7260185E-003	-3.6119690E+000	0	9.1066919E-005
6.017059847996279E+001	8.6878361E-003	-3.5581858E+000	0	-2.3476110E-005
6.017179847993248E+001	8.7069273E-003	-3.5061862E+000	0	-6.1657120E-005
6.017319847989711E+001	8.6114723E-003	-3.4485788E+000	0	-8.0747624E-005
6.017459847986174E+001	8.6114723E-003	-3.3917360E+000	0	-8.0747624E-005
6.017599847982638E+001	8.6878361E-003	-3.3385262E+000	0	-4.2566615E-005
6.017739847979101E+001	8.5923811E-003	-3.2878652E+000	0	3.3795404E-005
6.017879847975564E+001	8.7069273E-003	-3.2374585E+000	0	-4.3856053E-006
6.018039847971522E+001	8.7451097E-003	-3.1830375E+000	0	1.4704900E-005
6.018199847967480E+001	8.6305635E-003	-3.1293814E+000	0	1.2924793E-004
6.018359847963438E+001	8.6305635E-003	-3.0791028E+000	0	-2.3476110E-005
6.018539847958891E+001	8.6496538E-003	-3.0235984E+000	0	-2.3476110E-005
6.018719847954344E+001	8.5160173E-003	-2.9709616E+000	0	1.4704900E-005
6.018919847949292E+001	8.6305635E-003	-2.9150751E+000	0	7.1976414E-005
6.019119847944239E+001	8.6878361E-003	-2.8614187E+000	0	5.2885909E-005
6.019319847939187E+001	8.6496538E-003	-2.8087184E+000	0	-4.3856053E-006
6.019539847933629E+001	8.7069273E-003	-2.7544885E+000	0	9.1066919E-005
6.019759847928071E+001	8.7260185E-003	-2.7010233E+000	0	3.3795404E-005
6.019979847922514E+001	8.6496538E-003	-2.6506808E+000	0	-4.3856053E-006
6.020219847916451E+001	8.6114723E-003	-2.5978529E+000	0	1.2924793E-004
6.020459847910388E+001	8.6114723E-003	-2.5467458E+000	0	1.4704900E-005
6.020719847903820E+001	8.6496538E-003	-2.4935358E+000	0	5.2885909E-005
6.020979847897252E+001	8.5732900E-003	-2.4426832E+000	0	-2.3476110E-005
6.021259847890178E+001	8.6305635E-003	-2.3901739E+000	0	5.2885909E-005
6.021539847883105E+001	8.6114723E-003	-2.3391943E+000	0	1.1015742E-004
6.021839847875526E+001	8.6496538E-003	-2.2872584E+000	0	1.4704900E-005
6.022139847867948E+001	8.6878361E-003	-2.2369795E+000	0	3.3795404E-005
6.022459847859864E+001	8.6305635E-003	-2.1869557E+000	0	-8.0747624E-005
6.022799847851275E+001	8.6687449E-003	-2.1344464E+000	0	3.3795404E-005
6.023159847842180E+001	8.5541988E-003	-2.0818737E+000	0	2.0560995E-004
6.023539847832581E+001	8.6496538E-003	-2.0294280E+000	0	5.2885909E-005
6.023919847822981E+001	8.7260185E-003	-1.9783844E+000	0	-4.2566615E-005
6.024319847812876E+001	8.5923811E-003	-1.9274045E+000	0	-2.3476110E-005
6.024739847802266E+001	8.6878361E-003	-1.8771894E+000	0	1.4704900E-005
6.025199847790645E+001	8.5732900E-003	-1.8242978E+000	0	-2.3476110E-005
6.025659847779025E+001	8.6687449E-003	-1.7731905E+000	0	-4.3856053E-006
6.026159847766394E+001	8.6687449E-003	-1.7220832E+000	0	-2.3476110E-005
6.026679847753257E+001	8.7260185E-003	-1.6708484E+000	0	-4.2566615E-005
6.027239847739111E+001	8.7260185E-003	-1.6182117E+000	0	-2.3476110E-005
6.027819847724459E+001	8.6687449E-003	-1.5675505E+000	0	-2.3476110E-005
6.028439847708796E+001	8.6687449E-003	-1.5161885E+000	0	-4.2566615E-005
6.029099847692123E+001	8.6496538E-003	-1.4661008E+000	0	-4.2566615E-005
6.029779847674945E+001	8.7260185E-003	-1.4150572E+000	0	-4.3856053E-006
6.030519847656251E+001	8.5923811E-003	-1.3647784E+000	0	5.2885909E-005
6.031299847636546E+001	8.6878361E-003	-1.3136073E+000	0	1.4704900E-005
6.032139847615326E+001	8.6878361E-003	-1.2635196E+000	0	1.4704900E-005
6.033019847593096E+001	8.6878361E-003	-1.2134321E+000	0	3.3795404E-005
6.034019847567833E+001	8.6496538E-003	-1.1620061E+000	0	5.2885909E-005
6.035059847541561E+001	8.6687449E-003	-1.1117272E+000	0	-6.1657120E-005
6.036199847512762E+001	8.6305635E-003	-1.0610660E+000	0	1.4704900E-005
6.037439847481437E+001	8.7069273E-003	-1.0103410E+000	0	3.3795404E-005
6.038799847447081E+001	8.6878361E-003	-9.5993483E-001	0	1.4704900E-005
6.040279847409693E+001	8.6305635E-003	-9.0965593E-001	0	1.4704900E-005
6.041919847368263E+001	8.5923811E-003	-8.5835749E-001	0	5.2885909E-005
6.043759847321780E+001	8.5732900E-003	-8.0782366E-001	0	1.2924793E-004
6.045839847269235E+001	8.7069273E-003	-7.5779980E-001	0	-4.3856053E-006
6.048139847211132E+001	8.7069273E-003	-7.0713854E-001	0	1.4704900E-005
6.050759847144946E+001	8.5732900E-003	-6.5698719E-001	0	9.1066919E-005
6.053839847067138E+001	8.6878361E-003	-6.0568869E-001	0	-4.3856053E-006
6.057459846975689E+001	8.5732900E-003	-5.5477262E-001	0	1.1015742E-004
6.061719846868073E+001	8.7260185E-003	-5.0462115E-001	0	7.1976414E-005
6.066759846740752E+001	8.7069273E-003	-4.5459718E-001	0	5.2885909E-005
6.073099846580590E+001	8.7451097E-003	-4.0412715E-001	0	-8.0747624E-005
6.081779846361314E+001	8.7451097E-003	-3.5402620E-001	0	-4.2566615E-005
6.092459846091515E+001	8.7260185E-003	-3.0376264E-001	0	3.3795404E-005
6.107119845721172E+001	8.7451097E-003	-2.5366449E-001	0	-6.1657120E-005
6.128519845180563E+001	8.6878361E-003	-2.0359176E-001	0	-4.3856053E-006
6.162919844311546E+001	8.7260185E-003	-1.5358272E-001	0	-6.1657120E-005
6.229299842634646E+001	8.7260185E-003	-1.0352912E-001	0	9.1066919E-005
6.419859837820695E+001	8.6878361E-003	-5.3526420E-002	0	-6.1657120E-005
7.419859812558570E+001	8.7069273E-003	-1.6007353E-002	0	5.2885909E-005
