time/s	Ewe/V	I/mA	error	Ece/V	
1.860236753006466E+003	-1.1947266E-001	-1.1310223E+000	0	8.4745661E-005
1.860237553006446E+003	-1.2071333E-001	-1.1310415E+000	0	-6.7939873E-005
1.860238153006430E+003	-1.2180130E-001	-1.1309905E+000	0	-2.9768486E-005
1.860238753006415E+003	-1.2281293E-001	-1.1310732E+000	0	6.5659973E-005
1.860239353006400E+003	-1.2395816E-001	-1.1310223E+000	0	8.4028979E-006
1.860240153006380E+003	-1.2517974E-001	-1.1310033E+000	0	2.7488590E-005
1.860240953006360E+003	-1.2651585E-001	-1.1310478E+000	0	6.5659973E-005
1.860241753006339E+003	-1.2787104E-001	-1.1310223E+000	0	-1.0682794E-005
1.860242353006324E+003	-1.2892084E-001	-1.1309968E+000	0	4.6574281E-005
1.860243153006304E+003	-1.3000882E-001	-1.1309968E+000	0	-1.0682794E-005
1.860243753006289E+003	-1.3105860E-001	-1.1310160E+000	0	4.6574281E-005
1.860244553006269E+003	-1.3222294E-001	-1.1309651E+000	0	6.5659973E-005
1.860245353006248E+003	-1.3352086E-001	-1.1310351E+000	0	6.5659973E-005
1.860246153006228E+003	-1.3476153E-001	-1.1309714E+000	0	8.4028979E-006
1.860246953006208E+003	-1.3590677E-001	-1.1310096E+000	0	1.2291704E-004
1.860247753006188E+003	-1.3707109E-001	-1.1310033E+000	0	-2.9768486E-005
1.860248553006168E+003	-1.3825449E-001	-1.1310160E+000	0	8.4028979E-006
1.860249353006147E+003	-1.3939972E-001	-1.1309777E+000	0	-1.0682794E-005
1.860250153006127E+003	-1.4052588E-001	-1.1309842E+000	0	2.7488590E-005
1.860250953006107E+003	-1.4165202E-001	-1.1310288E+000	0	8.4745661E-005
1.860251753006087E+003	-1.4281635E-001	-1.1310223E+000	0	1.8017412E-004
1.860252753006062E+003	-1.4419062E-001	-1.1310288E+000	0	1.0383136E-004
1.860253553006041E+003	-1.4529768E-001	-1.1310732E+000	0	2.7488590E-005
1.860254353006021E+003	-1.4632839E-001	-1.1310223E+000	0	1.0383136E-004
1.860255153006001E+003	-1.4735910E-001	-1.1310096E+000	0	6.5659973E-005
1.860256153005976E+003	-1.4863795E-001	-1.1310160E+000	0	-1.0682794E-005
1.860256953005955E+003	-1.4976409E-001	-1.1310160E+000	0	1.0383136E-004
1.860257753005935E+003	-1.5077572E-001	-1.1310288E+000	0	2.7488590E-005
1.860258753005910E+003	-1.5186369E-001	-1.1309460E+000	0	-1.2519695E-004
1.860259553005890E+003	-1.5289441E-001	-1.1310415E+000	0	2.7488590E-005
1.860260553005864E+003	-1.5417324E-001	-1.1309777E+000	0	8.4028979E-006
1.860261553005839E+003	-1.5541391E-001	-1.1310288E+000	0	4.6574281E-005
1.860262553005814E+003	-1.5646371E-001	-1.1309968E+000	0	-1.0682794E-005
1.860263553005789E+003	-1.5760894E-001	-1.1310415E+000	0	8.4745661E-005
1.860264553005763E+003	-1.5869692E-001	-1.1310478E+000	0	8.4745661E-005
1.860265553005738E+003	-1.5986124E-001	-1.1310096E+000	0	4.6574281E-005
1.860266553005713E+003	-1.6100648E-001	-1.1310096E+000	0	-1.0682794E-005
1.860267753005683E+003	-1.6228531E-001	-1.1310223E+000	0	1.0383136E-004
1.860268753005657E+003	-1.6333511E-001	-1.1310351E+000	0	-2.9768486E-005
1.860269953005627E+003	-1.6461396E-001	-1.1310223E+000	0	8.4745661E-005
1.860271153005597E+003	-1.6587372E-001	-1.1310033E+000	0	1.2291704E-004
1.860272353005566E+003	-1.6696168E-001	-1.1310797E+000	0	1.6108842E-004
1.860273553005536E+003	-1.6812602E-001	-1.1310096E+000	0	6.5659973E-005
1.860274753005506E+003	-1.6934760E-001	-1.1310160E+000	0	1.2291704E-004
1.860276153005470E+003	-1.7058827E-001	-1.1310415E+000	0	-8.7025561E-005
1.860277353005440E+003	-1.7165715E-001	-1.1310606E+000	0	4.6574281E-005
1.860278753005405E+003	-1.7287873E-001	-1.1309905E+000	0	1.0383136E-004
1.860279953005374E+003	-1.7390944E-001	-1.1310096E+000	0	4.6574281E-005
1.860281153005344E+003	-1.7494015E-001	-1.1310033E+000	0	8.4028979E-006
1.860282353005314E+003	-1.7602813E-001	-1.1310542E+000	0	2.5651688E-004
1.860283953005273E+003	-1.7715427E-001	-1.1309968E+000	0	2.7488590E-005
1.860285153005243E+003	-1.7818499E-001	-1.1310288E+000	0	1.0383136E-004
1.860286753005203E+003	-1.7938748E-001	-1.1310415E+000	0	1.2291704E-004
1.860288353005162E+003	-1.8057089E-001	-1.1309777E+000	0	4.6574281E-005
1.860290153005117E+003	-1.8177338E-001	-1.1309714E+000	0	6.5659973E-005
1.860291953005071E+003	-1.8289953E-001	-1.1310351E+000	0	6.5659973E-005
1.860293753005026E+003	-1.8404476E-001	-1.1310096E+000	0	8.4028979E-006
1.860295553004980E+003	-1.8522817E-001	-1.1309587E+000	0	1.2291704E-004
1.860297553004930E+003	-1.8623979E-001	-1.1310351E+000	0	1.2291704E-004
1.860299753004874E+003	-1.8740411E-001	-1.1309968E+000	0	1.4200274E-004
1.860302153004814E+003	-1.8853027E-001	-1.1310351E+000	0	-1.0682794E-005
1.860304553004753E+003	-1.8954189E-001	-1.1310606E+000	0	8.4745661E-005
1.860307353004682E+003	-1.9066803E-001	-1.1309205E+000	0	-4.8854177E-005
1.860310353004606E+003	-1.9167966E-001	-1.1310223E+000	0	1.6108842E-004
1.860314353004505E+003	-1.9274855E-001	-1.1310669E+000	0	4.6574281E-005
1.860319153004384E+003	-1.9379835E-001	-1.1310415E+000	0	8.4745661E-005
1.860327153004182E+003	-1.9480996E-001	-1.1310732E+000	0	-1.2519695E-004
1.860350753003586E+003	-1.9370291E-001	-1.1310033E+000	0	1.0383136E-004
1.860356953003429E+003	-1.9267219E-001	-1.1310033E+000	0	1.2291704E-004
1.860361353003318E+003	-1.9162239E-001	-1.1309714E+000	0	-6.7939873E-005
1.860365953003202E+003	-1.9051534E-001	-1.1309524E+000	0	2.5651688E-004
1.860369553003111E+003	-1.8935102E-001	-1.1309905E+000	0	4.6574281E-005
1.860373353003015E+003	-1.8820578E-001	-1.1310096E+000	0	-2.9768486E-005
1.860377153002919E+003	-1.8709873E-001	-1.1309524E+000	0	-4.8854177E-005
1.860380353002838E+003	-1.8591532E-001	-1.1309714E+000	0	-1.0682794E-005
1.860383753002752E+003	-1.8488461E-001	-1.1309968E+000	0	1.0383136E-004
1.860386953002671E+003	-1.8387298E-001	-1.1310923E+000	0	2.7488590E-005
1.860389953002596E+003	-1.8278500E-001	-1.1310223E+000	0	1.0383136E-004
1.860392953002520E+003	-1.8177338E-001	-1.1309714E+000	0	-8.7025561E-005
1.860395953002444E+003	-1.8074268E-001	-1.1309460E+000	0	1.0383136E-004
1.860399553002353E+003	-1.7971197E-001	-1.1309842E+000	0	1.0383136E-004
1.860402953002267E+003	-1.7860490E-001	-1.1310478E+000	0	6.5659973E-005
1.860406153002186E+003	-1.7757419E-001	-1.1310223E+000	0	-2.9768486E-005
1.860409753002095E+003	-1.7642896E-001	-1.1309968E+000	0	-2.9768486E-005
1.860413353002004E+003	-1.7541733E-001	-1.1309905E+000	0	-1.0682794E-005
1.860416953001914E+003	-1.7431028E-001	-1.1310288E+000	0	1.2291704E-004
1.860421353001802E+003	-1.7326048E-001	-1.1309524E+000	0	2.7488590E-005
1.860425753001691E+003	-1.7224886E-001	-1.1310223E+000	0	2.7488590E-005
1.860429753001590E+003	-1.7116088E-001	-1.1309460E+000	0	8.4745661E-005
1.860434353001474E+003	-1.7014927E-001	-1.1310478E+000	0	1.2291704E-004
1.860439553001343E+003	-1.6909947E-001	-1.1309842E+000	0	2.7488590E-005
1.860444553001216E+003	-1.6804966E-001	-1.1310797E+000	0	6.5659973E-005
1.860449753001085E+003	-1.6696168E-001	-1.1310033E+000	0	1.2291704E-004
1.860455353000943E+003	-1.6591190E-001	-1.1310033E+000	0	4.6574281E-005
1.860461353000792E+003	-1.6488118E-001	-1.1309651E+000	0	8.4028979E-006
1.860468153000620E+003	-1.6377412E-001	-1.1310223E+000	0	1.2291704E-004
1.860475153000443E+003	-1.6266707E-001	-1.1309905E+000	0	1.8017412E-004
1.860482953000246E+003	-1.6165544E-001	-1.1309524E+000	0	6.5659973E-005
1.860490353000059E+003	-1.6062473E-001	-1.1309651E+000	0	4.6574281E-005
1.860499352999832E+003	-1.5959401E-001	-1.1310542E+000	0	1.0383136E-004
1.860509152999584E+003	-1.5856332E-001	-1.1310160E+000	0	1.0383136E-004
1.860519152999332E+003	-1.5755169E-001	-1.1309905E+000	0	-2.9768486E-005
1.860529752999064E+003	-1.5652098E-001	-1.1310797E+000	0	1.0383136E-004
1.860542352998746E+003	-1.5547118E-001	-1.1309968E+000	0	-1.0682794E-005
1.860556752998382E+003	-1.5444046E-001	-1.1310033E+000	0	2.3743119E-004
1.860570952998023E+003	-1.5339068E-001	-1.1310669E+000	0	4.6574281E-005
1.860588952997568E+003	-1.5235996E-001	-1.1309968E+000	0	8.4745661E-005
1.860608952997063E+003	-1.5127198E-001	-1.1309460E+000	0	2.7488590E-005
1.860631352996497E+003	-1.5024127E-001	-1.1310223E+000	0	6.5659973E-005
1.860658152995820E+003	-1.4919148E-001	-1.1310223E+000	0	2.5651688E-004
1.860687352995083E+003	-1.4817986E-001	-1.1310669E+000	0	-1.0611126E-004
1.860722552994193E+003	-1.4714915E-001	-1.1310033E+000	0	-2.9768486E-005
1.860765952993097E+003	-1.4613752E-001	-1.1309905E+000	0	1.0383136E-004
1.860813352991900E+003	-1.4512590E-001	-1.1309524E+000	0	4.6574281E-005
1.860867352990535E+003	-1.4411427E-001	-1.1309842E+000	0	8.4745661E-005
1.860935552988813E+003	-1.4310265E-001	-1.1310160E+000	0	1.2291704E-004
1.861017952986731E+003	-1.4209104E-001	-1.1310478E+000	0	6.5659973E-005
1.861119952984154E+003	-1.4106032E-001	-1.1310288E+000	0	4.6574281E-005
1.861241552981082E+003	-1.4004870E-001	-1.1310478E+000	0	4.6574281E-005
1.861388952977359E+003	-1.3903707E-001	-1.1311051E+000	0	6.5659973E-005
1.861556152973135E+003	-1.3802545E-001	-1.1310096E+000	0	6.5659973E-005
1.861748952968264E+003	-1.3699473E-001	-1.1309905E+000	0	1.4200274E-004
1.862008952961696E+003	-1.3594493E-001	-1.1309651E+000	0	-2.9768486E-005
1.862298952954370E+003	-1.3489515E-001	-1.1310096E+000	0	8.4028979E-006
1.862640552945741E+003	-1.3386443E-001	-1.1310478E+000	0	2.7488590E-005
1.863013752936313E+003	-1.3281463E-001	-1.1310288E+000	0	8.4745661E-005
1.863503352923944E+003	-1.3176483E-001	-1.1310223E+000	0	1.0383136E-004
1.864023152910813E+003	-1.3071504E-001	-1.1309777E+000	0	-6.7939873E-005
1.864662752894656E+003	-1.2970342E-001	-1.1310860E+000	0	6.5659973E-005
1.865322952877978E+003	-1.2869179E-001	-1.1309968E+000	0	1.6108842E-004
1.866140152857333E+003	-1.2766108E-001	-1.1310351E+000	0	2.7488590E-005
1.867105952832935E+003	-1.2664945E-001	-1.1310033E+000	0	4.6574281E-005
1.868165952806157E+003	-1.2563783E-001	-1.1310033E+000	0	8.4745661E-005
1.869285952777864E+003	-1.2462621E-001	-1.1310096E+000	0	1.2291704E-004
1.870797352739683E+003	-1.2361459E-001	-1.1309842E+000	0	8.4745661E-005
1.872489352696939E+003	-1.2260297E-001	-1.1310987E+000	0	8.4028979E-006
1.874580552644111E+003	-1.2157226E-001	-1.1310096E+000	0	6.5659973E-005
1.877282352575858E+003	-1.2056063E-001	-1.1310542E+000	0	1.6108842E-004
1.880934952483585E+003	-1.1954901E-001	-1.1310160E+000	0	-2.9768486E-005
1.886295152348175E+003	-1.1851830E-001	-1.1310987E+000	0	6.5659973E-005
1.896205552097817E+003	-1.1777390E-001	-1.1310033E+000	0	6.5659973E-005
