time/s	Ewe/V	I/mA	error	Ece/V	
1.896357952093967E+003	-5.6751817E-002	1.9483313E-001	0	-5.6397310E-004
1.896358152093962E+003	-5.3063635E-002	1.9602737E-001	0	-9.6483005E-004
1.896358352093957E+003	-5.1905293E-002	1.9603311E-001	0	2.0164551E-004
1.896358552093952E+003	-5.0855495E-002	1.9603120E-001	0	8.7131360E-005
1.896358952093942E+003	-4.9423952E-002	1.9603820E-001	0	-2.7382786E-005
1.896359552093927E+003	-4.7839712E-002	1.9602992E-001	0	1.0788597E-005
1.896360152093912E+003	-4.6579953E-002	1.9603182E-001	0	1.0788597E-005
1.896360952093892E+003	-4.5396548E-002	1.9603820E-001	0	1.8255982E-004
1.896361952093866E+003	-4.4060439E-002	1.9603692E-001	0	1.0621706E-004
1.896363352093831E+003	-4.2743422E-002	1.9603311E-001	0	-6.5554173E-005
1.896364752093796E+003	-4.1674536E-002	1.9603692E-001	0	8.7131360E-005
1.896367552093725E+003	-4.0529303E-002	1.9603501E-001	0	1.0621706E-004
1.896371152093634E+003	-3.9403155E-002	1.9603373E-001	0	1.2530274E-004
1.896375552093523E+003	-3.8315184E-002	1.9603437E-001	0	1.0788597E-005
1.896380552093397E+003	-3.7150860E-002	1.9603820E-001	0	2.9874289E-005
1.896386552093245E+003	-3.6101066E-002	1.9603311E-001	0	1.4438844E-004
1.896392552093093E+003	-3.5089441E-002	1.9603565E-001	0	4.8959981E-005
1.896398552092942E+003	-3.4058731E-002	1.9604073E-001	0	1.4438844E-004
1.896405552092765E+003	-3.3047106E-002	1.9602801E-001	0	1.0788597E-005
1.896412352092593E+003	-3.2016397E-002	1.9603501E-001	0	1.0788597E-005
1.896420352092391E+003	-3.1004773E-002	1.9604264E-001	0	4.8959981E-005
1.896427952092199E+003	-2.9878628E-002	1.9603947E-001	0	-6.5554173E-005
1.896438352091936E+003	-2.8867004E-002	1.9604073E-001	0	6.8045672E-005
1.896447152091714E+003	-2.7798118E-002	1.9602992E-001	0	2.5890258E-004
1.896457952091441E+003	-2.6786495E-002	1.9604073E-001	0	2.9874289E-005
1.896468752091168E+003	-2.5774872E-002	1.9603246E-001	0	-2.7382786E-005
1.896480152090880E+003	-2.4725074E-002	1.9604011E-001	0	-8.2970946E-006
1.896491752090587E+003	-2.3713451E-002	1.9603120E-001	0	-8.2970946E-006
1.896504952090254E+003	-2.2682741E-002	1.9603756E-001	0	4.8959981E-005
1.896515952089976E+003	-2.1671116E-002	1.9603120E-001	0	1.2530274E-004
1.896528952089648E+003	-2.0640407E-002	1.9603565E-001	0	1.0621706E-004
1.896542552089304E+003	-1.9609695E-002	1.9603883E-001	0	-8.4639862E-005
1.896555152088986E+003	-1.8598072E-002	1.9603120E-001	0	-4.6468478E-005
1.896568152088657E+003	-1.7567363E-002	1.9603692E-001	0	1.2530274E-004
1.896582352088299E+003	-1.6536651E-002	1.9603565E-001	0	8.7131360E-005
