time/s	Ewe/V	I/mA	error	Ece/V	
6.005299848293362E+001	2.9152799E+000	-2.5020160E-002	0	-6.3226360E-004
6.014319848065497E+001	9.1999825E-003	-6.6150537E+000	0	-5.3673230E-005
6.014359848064487E+001	9.1999825E-003	-6.5591288E+000	0	6.0840921E-005
6.014399848063476E+001	9.2381565E-003	-6.5019956E+000	0	7.9926613E-005
6.014439848062466E+001	9.2190700E-003	-6.4474063E+000	0	1.1809800E-004
6.014479848061455E+001	9.2763314E-003	-6.3937721E+000	0	-1.6818738E-004
6.014519848060445E+001	9.2954189E-003	-6.3415370E+000	0	-7.2758921E-005
6.014559848059434E+001	9.2381565E-003	-6.2912116E+000	0	4.1755229E-005
6.014599848058424E+001	9.3335928E-003	-6.2408218E+000	0	-1.5501846E-005
6.014659848056908E+001	9.3908543E-003	-6.1672101E+000	0	6.0840921E-005
6.014719848055393E+001	9.2763314E-003	-6.0972242E+000	0	-3.4587538E-005
6.014779848053877E+001	9.2763314E-003	-6.0283837E+000	0	-3.4587538E-005
6.014839848052361E+001	9.2954189E-003	-5.9624696E+000	0	-5.3673230E-005
6.014899848050845E+001	9.1808951E-003	-5.8979554E+000	0	-1.5501846E-005
6.014959848049330E+001	9.2381565E-003	-5.8344598E+000	0	4.1755229E-005
6.015019848047814E+001	9.3145054E-003	-5.7736993E+000	0	7.9926613E-005
6.015079848046298E+001	9.2572439E-003	-5.7153563E+000	0	-5.3673230E-005
6.015139848044782E+001	9.2381565E-003	-5.6571412E+000	0	-3.4587538E-005
6.015199848043267E+001	9.2954189E-003	-5.6014075E+000	0	7.9926613E-005
6.015259848041751E+001	9.2954189E-003	-5.5476456E+000	0	6.0840921E-005
6.015319848040235E+001	9.3145054E-003	-5.4942656E+000	0	-1.5501846E-005
6.015379848038720E+001	9.2381565E-003	-5.4427938E+000	0	7.9926613E-005
6.015439848037204E+001	9.3145054E-003	-5.3917046E+000	0	2.1352645E-004
6.015519848035183E+001	9.3145054E-003	-5.3274450E+000	0	-3.4587538E-005
6.015599848033162E+001	9.2572439E-003	-5.2637582E+000	0	6.0840921E-005
6.015679848031141E+001	9.3335928E-003	-5.2032523E+000	0	2.2669537E-005
6.015759848029120E+001	9.3145054E-003	-5.1451645E+000	0	-5.3673230E-005
6.015839848027099E+001	9.2381565E-003	-5.0871391E+000	0	2.2669537E-005
6.015919848025078E+001	9.2763314E-003	-5.0310240E+000	0	2.2669537E-005
6.015999848023057E+001	9.3335928E-003	-4.9762444E+000	0	9.9012301E-005
6.016079848021036E+001	9.1618076E-003	-4.9240098E+000	0	1.1809800E-004
6.016159848019015E+001	9.1427211E-003	-4.8727927E+000	0	3.5838457E-006
6.016239848016994E+001	9.3145054E-003	-4.8222761E+000	0	4.1755229E-005
6.016339848014468E+001	9.1999825E-003	-4.7624063E+000	0	7.9926613E-005
6.016439848011942E+001	9.3335928E-003	-4.7040000E+000	0	-1.1093030E-004
6.016539848009415E+001	9.3717678E-003	-4.6467390E+000	0	4.1755229E-005
6.016639848006889E+001	9.2954189E-003	-4.5911961E+000	0	6.0840921E-005
6.016739848004363E+001	9.2381565E-003	-4.5368614E+000	0	3.5838457E-006
6.016839848001837E+001	9.3908543E-003	-4.4854541E+000	0	3.5838457E-006
6.016939847999311E+001	9.2763314E-003	-4.4345551E+000	0	6.0840921E-005
6.017059847996279E+001	9.1808951E-003	-4.3758311E+000	0	6.0840921E-005
6.017179847993248E+001	9.3526803E-003	-4.3185058E+000	0	1.3718368E-004
6.017299847990216E+001	9.4099417E-003	-4.2624540E+000	0	-5.3673230E-005
6.017419847987185E+001	9.2763314E-003	-4.2085018E+000	0	1.1809800E-004
6.017539847984153E+001	9.3335928E-003	-4.1559486E+000	0	-7.2758921E-005
6.017659847981122E+001	9.4672041E-003	-4.1044769E+000	0	6.0840921E-005
6.017799847977585E+001	9.2572439E-003	-4.0468979E+000	0	-7.2758921E-005
6.017939847974048E+001	9.2954189E-003	-3.9917364E+000	0	7.9926613E-005
6.018079847970512E+001	9.2572439E-003	-3.9365752E+000	0	-3.4587538E-005
6.018219847966975E+001	9.3335928E-003	-3.8840222E+000	0	4.1755229E-005
6.018359847963438E+001	9.3335928E-003	-3.8326778E+000	0	7.9926613E-005
6.018519847959396E+001	9.3526803E-003	-3.7752900E+000	0	1.1809800E-004
6.018679847955354E+001	9.2954189E-003	-3.7203193E+000	0	-5.3673230E-005
6.018839847951313E+001	9.2572439E-003	-3.6661122E+000	0	1.1809800E-004
6.018999847947271E+001	9.2954189E-003	-3.6141319E+000	0	-9.1844617E-005
6.019159847943229E+001	9.2763314E-003	-3.5639966E+000	0	-3.4587538E-005
6.019339847938681E+001	9.3335928E-003	-3.5086443E+000	0	1.1809800E-004
6.019519847934134E+001	9.2763314E-003	-3.4553280E+000	0	9.9012301E-005
6.019699847929587E+001	9.2954189E-003	-3.4023936E+000	0	-1.5501846E-005
6.019899847924535E+001	9.1427211E-003	-3.3463414E+000	0	2.2669537E-005
6.020099847919482E+001	9.3145054E-003	-3.2927704E+000	0	6.0840921E-005
6.020299847914430E+001	9.4290292E-003	-3.2405992E+000	0	1.1809800E-004
6.020499847909377E+001	9.3526803E-003	-3.1884284E+000	0	4.1755229E-005
6.020719847903820E+001	9.3335928E-003	-3.1342845E+000	0	1.1809800E-004
6.020939847898262E+001	9.3335928E-003	-3.0821135E+000	0	4.1755229E-005
6.021159847892704E+001	9.2763314E-003	-3.0312147E+000	0	3.5838457E-006
6.021399847886642E+001	9.3145054E-003	-2.9772625E+000	0	-5.3673230E-005
6.021639847880579E+001	9.2572439E-003	-2.9243915E+000	0	4.1755229E-005
6.021879847874516E+001	9.2763314E-003	-2.8741925E+000	0	-1.5501846E-005
6.022139847867948E+001	9.2763314E-003	-2.8222761E+000	0	3.5838457E-006
6.022399847861379E+001	9.3335928E-003	-2.7699139E+000	0	4.1755229E-005
6.022679847854306E+001	9.2572439E-003	-2.7165341E+000	0	7.9926613E-005
6.022959847847233E+001	9.2381565E-003	-2.6653807E+000	0	-3.4587538E-005
6.023239847840159E+001	9.2381565E-003	-2.6150548E+000	0	2.2669537E-005
6.023539847832581E+001	9.2572439E-003	-2.5633926E+000	0	-3.4587538E-005
6.023859847824497E+001	9.3145054E-003	-2.5114121E+000	0	4.1755229E-005
6.024179847816413E+001	9.3335928E-003	-2.4595592E+000	0	2.2669537E-005
6.024519847807824E+001	9.3717678E-003	-2.4073882E+000	0	1.1809800E-004
6.024879847798729E+001	9.2763314E-003	-2.3546445E+000	0	9.9012301E-005
6.025239847789635E+001	9.3717678E-003	-2.3040001E+000	0	-9.1844617E-005
6.025599847780541E+001	9.2190700E-003	-2.2536743E+000	0	9.9012301E-005
6.025999847770436E+001	9.3717678E-003	-2.2020121E+000	0	3.5838457E-006
6.026399847760331E+001	9.2763314E-003	-2.1515589E+000	0	-7.2758921E-005
6.026819847749721E+001	9.3145054E-003	-2.0993874E+000	0	-1.5501846E-005
6.027259847738605E+001	9.3908543E-003	-2.0489979E+000	0	-3.4587538E-005
6.027719847726985E+001	9.2954189E-003	-1.9982264E+000	0	-5.3673230E-005
6.028199847714859E+001	9.3526803E-003	-1.9474548E+000	0	3.5838457E-006
6.028699847702228E+001	9.3908543E-003	-1.8960472E+000	0	-1.5501846E-005
6.029219847689092E+001	9.2954189E-003	-1.8460394E+000	0	6.0840921E-005
6.029759847675450E+001	9.2763314E-003	-1.7955223E+000	0	9.9012301E-005
6.030339847660798E+001	9.2954189E-003	-1.7452600E+000	0	-1.1093030E-004
6.030939847645641E+001	9.2190700E-003	-1.6946156E+000	0	4.1755229E-005
6.031579847629473E+001	9.2381565E-003	-1.6437806E+000	0	2.2669537E-005
6.032239847612800E+001	9.3335928E-003	-1.5936455E+000	0	-1.5501846E-005
6.032939847595117E+001	9.2954189E-003	-1.5430650E+000	0	-5.3673230E-005
6.033699847575917E+001	9.2954189E-003	-1.4915936E+000	0	-5.3673230E-005
6.034479847556213E+001	9.2954189E-003	-1.4413948E+000	0	6.0840921E-005
6.035319847534993E+001	9.3717678E-003	-1.3906871E+000	0	6.0840921E-005
6.036199847512762E+001	9.2381565E-003	-1.3403610E+000	0	6.0840921E-005
6.037159847488510E+001	9.3145054E-003	-1.2888260E+000	0	2.2669537E-005
6.038179847462743E+001	9.2763314E-003	-1.2385000E+000	0	2.2669537E-005
6.039239847435965E+001	9.3145054E-003	-1.1883649E+000	0	2.2669537E-005
6.040399847406661E+001	9.3717678E-003	-1.1377844E+000	0	1.1809800E-004
6.041639847375336E+001	9.3145054E-003	-1.0869492E+000	0	-1.3001601E-004
6.042999847340980E+001	9.3335928E-003	-1.0364959E+000	0	-3.4587538E-005
6.044459847304097E+001	9.3335928E-003	-9.8616987E-001	0	-5.3673230E-005
6.046039847264183E+001	9.2763314E-003	-9.3558925E-001	0	7.9926613E-005
6.047799847219721E+001	9.3335928E-003	-8.8551766E-001	0	1.3718368E-004
6.049739847170713E+001	9.2954189E-003	-8.3512801E-001	0	4.1755229E-005
6.051879847116652E+001	9.3717678E-003	-7.8435653E-001	0	-7.2758921E-005
6.054299847055518E+001	9.2381565E-003	-7.3403049E-001	0	-9.1844617E-005
6.057019846986805E+001	9.2763314E-003	-6.8351352E-001	0	3.5838457E-006
6.060099846908997E+001	9.3145054E-003	-6.3325113E-001	0	-3.4587538E-005
6.063719846817548E+001	9.2954189E-003	-5.8260697E-001	0	6.0840921E-005
6.067879846712458E+001	9.2572439E-003	-5.3228092E-001	0	4.1755229E-005
6.072879846586147E+001	9.1999825E-003	-4.8214567E-001	0	1.5626938E-004
6.078899846434069E+001	9.2572439E-003	-4.3169239E-001	0	-3.4587538E-005
6.087439846218331E+001	9.1999825E-003	-3.7674493E-001	0	-1.5501846E-005
