time/s	Ewe/V	I/mA	error	Ece/V	
1.860205753007249E+003	-3.6893410E-003	-1.9464742E-001	0	-1.5878610E-003
1.860205953007244E+003	-1.0743913E-002	-1.9598226E-001	0	-1.2672248E-003
1.860206153007239E+003	-1.3932837E-002	-1.9598226E-001	0	1.7716549E-004
1.860206353007234E+003	-1.5765175E-002	-1.9598226E-001	0	5.3978438E-006
1.860206553007229E+003	-1.7463906E-002	-1.9597971E-001	0	1.5808021E-004
1.860206753007224E+003	-1.8799985E-002	-1.9598734E-001	0	-5.1858042E-005
1.860206953007219E+003	-2.0269673E-002	-1.9598353E-001	0	-3.2772747E-005
1.860207153007213E+003	-2.1624841E-002	-1.9598734E-001	0	6.2653729E-005
1.860207353007208E+003	-2.2960920E-002	-1.9598162E-001	0	8.1739025E-005
1.860207553007203E+003	-2.4220653E-002	-1.9598544E-001	0	1.9625080E-004
1.860207753007198E+003	-2.5594907E-002	-1.9598417E-001	0	-1.3687451E-005
1.860207953007193E+003	-2.6759204E-002	-1.9598672E-001	0	4.3568434E-005
1.860208153007188E+003	-2.7980763E-002	-1.9598226E-001	0	4.3568434E-005
1.860208353007183E+003	-2.9030541E-002	-1.9598481E-001	0	-1.3687451E-005
1.860208553007178E+003	-3.0271186E-002	-1.9598290E-001	0	4.3568434E-005
1.860208753007173E+003	-3.1492744E-002	-1.9598734E-001	0	-1.3687451E-005
1.860208953007168E+003	-3.2676127E-002	-1.9598098E-001	0	5.3978438E-006
1.860209153007163E+003	-3.3706818E-002	-1.9598036E-001	0	2.4483139E-005
1.860209353007158E+003	-3.4775682E-002	-1.9598226E-001	0	8.1739025E-005
1.860209553007153E+003	-3.5806373E-002	-1.9598672E-001	0	5.3978438E-006
1.860209753007148E+003	-3.6989760E-002	-1.9598290E-001	0	5.3978438E-006
1.860210153007138E+003	-3.9032053E-002	-1.9598481E-001	0	-1.3687451E-005
1.860210353007133E+003	-4.0100917E-002	-1.9598734E-001	0	5.3978438E-006
1.860210753007123E+003	-4.2238645E-002	-1.9598544E-001	0	4.3568434E-005
1.860211153007112E+003	-4.4128243E-002	-1.9598734E-001	0	1.1990962E-004
1.860211353007107E+003	-4.5216192E-002	-1.9598544E-001	0	4.3568434E-005
1.860211753007097E+003	-4.7143966E-002	-1.9598290E-001	0	5.3978438E-006
1.860212153007087E+003	-4.9090825E-002	-1.9598734E-001	0	4.3568434E-005
1.860212553007077E+003	-5.0827727E-002	-1.9599116E-001	0	6.2653729E-005
1.860212953007067E+003	-5.2908197E-002	-1.9598353E-001	0	1.5808021E-004
1.860213353007057E+003	-5.4721449E-002	-1.9597971E-001	0	-1.3687451E-005
1.860213753007047E+003	-5.6458350E-002	-1.9598417E-001	0	4.3568434E-005
1.860213953007042E+003	-5.7469953E-002	-1.9598672E-001	0	1.0082432E-004
1.860214353007032E+003	-5.9206858E-002	-1.9598863E-001	0	2.4483139E-005
1.860214753007022E+003	-6.0867414E-002	-1.9598036E-001	0	5.3978438E-006
1.860215153007011E+003	-6.2699750E-002	-1.9598544E-001	0	1.7716549E-004
1.860215553007001E+003	-6.4398482E-002	-1.9598353E-001	0	1.3899490E-004
1.860215953006991E+003	-6.6078126E-002	-1.9598608E-001	0	1.5808021E-004
1.860216353006981E+003	-6.7719594E-002	-1.9598863E-001	0	1.3899490E-004
1.860216753006971E+003	-6.9341980E-002	-1.9598481E-001	0	-3.2772747E-005
1.860217153006961E+003	-7.0964359E-002	-1.9598544E-001	0	1.0082432E-004
1.860217553006951E+003	-7.2663091E-002	-1.9597717E-001	0	1.7716549E-004
1.860217953006941E+003	-7.4132778E-002	-1.9598863E-001	0	1.3899490E-004
1.860218353006931E+003	-7.5736076E-002	-1.9598672E-001	0	5.3978438E-006
1.860218753006920E+003	-7.7339366E-002	-1.9598417E-001	0	8.1739025E-005
1.860219153006910E+003	-7.8828141E-002	-1.9598608E-001	0	1.5808021E-004
1.860219553006900E+003	-8.0221482E-002	-1.9598226E-001	0	2.4483139E-005
1.860219953006890E+003	-8.1652999E-002	-1.9598098E-001	0	2.4483139E-005
1.860220353006880E+003	-8.3199032E-002	-1.9598036E-001	0	1.0082432E-004
1.860220753006870E+003	-8.4649637E-002	-1.9598098E-001	0	8.1739025E-005
1.860221153006860E+003	-8.6157493E-002	-1.9597971E-001	0	2.4483139E-005
1.860221553006850E+003	-8.7531753E-002	-1.9598481E-001	0	1.0082432E-004
1.860221953006840E+003	-8.8925093E-002	-1.9598734E-001	0	4.3568434E-005
1.860222353006830E+003	-9.0184823E-002	-1.9598098E-001	0	8.1739025E-005
1.860222753006819E+003	-9.1539994E-002	-1.9598481E-001	0	1.0082432E-004
1.860223153006809E+003	-9.2914246E-002	-1.9598098E-001	0	2.4483139E-005
1.860223553006799E+003	-9.4403021E-002	-1.9598481E-001	0	-3.2772747E-005
1.860223953006789E+003	-9.5700927E-002	-1.9598290E-001	0	1.0082432E-004
1.860224353006779E+003	-9.6846133E-002	-1.9598098E-001	0	6.2653729E-005
1.860224753006769E+003	-9.8182216E-002	-1.9598036E-001	0	5.3978438E-006
1.860225153006759E+003	-9.9518299E-002	-1.9598036E-001	0	1.1990962E-004
1.860225553006749E+003	-1.0077803E-001	-1.9598226E-001	0	1.1990962E-004
1.860225953006739E+003	-1.0203776E-001	-1.9598036E-001	0	1.0082432E-004
1.860226353006728E+003	-1.0327841E-001	-1.9598417E-001	0	4.3568434E-005
1.860226753006718E+003	-1.0446179E-001	-1.9598481E-001	0	4.3568434E-005
1.860227153006708E+003	-1.0560700E-001	-1.9597526E-001	0	-3.2772747E-005
1.860227553006698E+003	-1.0677130E-001	-1.9598863E-001	0	4.3568434E-005
1.860227953006688E+003	-1.0791651E-001	-1.9598036E-001	0	8.1739025E-005
1.860228353006678E+003	-1.0909989E-001	-1.9598290E-001	0	6.2653729E-005
1.860228753006668E+003	-1.1032145E-001	-1.9598481E-001	0	-1.3687451E-005
1.860229153006658E+003	-1.1140941E-001	-1.9598544E-001	0	5.3978438E-006
1.860229553006648E+003	-1.1263096E-001	-1.9598481E-001	0	-1.3687451E-005
1.860229953006638E+003	-1.1375709E-001	-1.9598734E-001	0	8.1739025E-005
1.860230353006627E+003	-1.1478778E-001	-1.9599371E-001	0	-1.3687451E-005
1.860230753006617E+003	-1.1579938E-001	-1.9598798E-001	0	-1.3687451E-005
1.860231153006607E+003	-1.1688734E-001	-1.9598353E-001	0	2.4483139E-005
1.860231553006597E+003	-1.1793711E-001	-1.9598734E-001	0	6.2653729E-005
1.860231953006587E+003	-1.1900598E-001	-1.9598544E-001	0	8.1739025E-005
1.860232353006577E+003	-1.2005575E-001	-1.9598544E-001	0	8.1739025E-005
1.860232953006562E+003	-1.2148727E-001	-1.9598608E-001	0	-1.3687451E-005
