time/s	Ewe/V	I/mA	error	Ece/V	
6.005299848293362E+001	2.8291180E+000	-2.5015498E-002	0	-1.3948119E-003
6.014319848065497E+001	8.5160173E-003	-6.3081651E+000	0	-2.3476110E-005
6.014379848063982E+001	8.6305635E-003	-6.2496653E+000	0	-4.2566615E-005
6.014439848062466E+001	8.7069273E-003	-6.1932693E+000	0	7.1976414E-005
6.014499848060950E+001	8.6496538E-003	-6.1383386E+000	0	-8.0747624E-005
6.014559848059434E+001	8.6878361E-003	-6.0845547E+000	0	1.1015742E-004
6.014619848057919E+001	8.6496538E-003	-6.0321732E+000	0	-8.0747624E-005
6.014679848056403E+001	8.6687449E-003	-5.9813209E+000	0	-2.3476110E-005
6.014739848054887E+001	8.7260185E-003	-5.9306593E+000	0	-2.3476110E-005
6.014819848052866E+001	8.6496538E-003	-5.8665524E+000	0	5.2885909E-005
6.014899848050845E+001	8.5732900E-003	-5.8042293E+000	0	-6.1657120E-005
6.014979848048824E+001	8.6305635E-003	-5.7428627E+000	0	-4.2566615E-005
6.015059848046803E+001	8.6878361E-003	-5.6832161E+000	0	1.4704900E-005
6.015139848044782E+001	8.6114723E-003	-5.6265650E+000	0	-4.2566615E-005
6.015219848042761E+001	8.6114723E-003	-5.5709329E+000	0	3.3795404E-005
6.015299848040740E+001	8.5351085E-003	-5.5165758E+000	0	-2.3476110E-005
6.015379848038720E+001	8.6305635E-003	-5.4635568E+000	0	7.1976414E-005
6.015459848036699E+001	8.5732900E-003	-5.4127040E+000	0	7.1976414E-005
6.015539848034678E+001	8.5923811E-003	-5.3623619E+000	0	1.4704900E-005
6.015639848032151E+001	8.6687449E-003	-5.3020782E+000	0	1.8651944E-004
6.015739848029625E+001	8.7832911E-003	-5.2436423E+000	0	7.1976414E-005
6.015839848027099E+001	8.5923811E-003	-5.1872463E+000	0	1.1015742E-004
6.015939848024573E+001	8.5541988E-003	-5.1323156E+000	0	1.4704900E-005
6.016039848022047E+001	8.6496538E-003	-5.0785317E+000	0	5.2885909E-005
6.016139848019520E+001	8.7451097E-003	-5.0267868E+000	0	1.4704900E-005
6.016239848016994E+001	8.6687449E-003	-4.9762535E+000	0	1.4833843E-004
6.016359848013963E+001	8.5541988E-003	-4.9173079E+000	0	1.1015742E-004
6.016479848010931E+001	8.6305635E-003	-4.8593183E+000	0	-6.1657120E-005
6.016599848007900E+001	8.6305635E-003	-4.8052158E+000	0	-4.3856053E-006
6.016719848004868E+001	8.6878361E-003	-4.7514958E+000	0	1.4704900E-005
6.016839848001837E+001	8.7069273E-003	-4.6986680E+000	0	-9.9838129E-005
6.016979847998300E+001	8.6687449E-003	-4.6416984E+000	0	-2.3476110E-005
6.017119847994763E+001	8.6114723E-003	-4.5851107E+000	0	5.2885909E-005
6.017259847991227E+001	8.6114723E-003	-4.5304351E+000	0	1.6742894E-004
6.017399847987690E+001	8.7641999E-003	-4.4774160E+000	0	1.4704900E-005
6.017539847984153E+001	8.5732900E-003	-4.4261813E+000	0	-4.3856053E-006
6.017699847980111E+001	8.7451097E-003	-4.3693385E+000	0	-4.3856053E-006
6.017859847976069E+001	8.6114723E-003	-4.3148541E+000	0	1.6742894E-004
6.018019847972027E+001	8.4969262E-003	-4.2625995E+000	0	3.3795404E-005
6.018179847967986E+001	8.6305635E-003	-4.2109823E+000	0	1.2924793E-004
6.018359847963438E+001	8.6878361E-003	-4.1559877E+000	0	1.2924793E-004
6.018539847958891E+001	8.6687449E-003	-4.1023955E+000	0	-4.3856053E-006
6.018719847954344E+001	8.5160173E-003	-4.0509057E+000	0	1.4704900E-005
6.018899847949797E+001	8.6687449E-003	-4.0008178E+000	0	-6.1657120E-005
6.019099847944744E+001	8.4969262E-003	-3.9471617E+000	0	-4.3856053E-006
6.019299847939692E+001	8.6878361E-003	-3.8955445E+000	0	-4.3856053E-006
6.019519847934134E+001	8.6114723E-003	-3.8406775E+000	0	3.3795404E-005
6.019739847928577E+001	8.4778350E-003	-3.7884231E+000	0	1.4704900E-005
