time/s	Ewe/V	I/mA	error	Ece/V	
1.860205753007249E+003	2.2811966E-003	-1.9474696E-001	0	-3.0442816E-004
1.860205953007244E+003	-8.4584346E-004	-1.9598185E-001	0	-2.2425689E-004
1.860206153007239E+003	-2.0465076E-003	-1.9598122E-001	0	4.8619364E-005
1.860206553007229E+003	-3.5355375E-003	-1.9597994E-001	0	-4.6820263E-005
1.860206953007219E+003	-4.8909364E-003	-1.9598249E-001	0	-2.7732338E-005
1.860207553007203E+003	-6.5517775E-003	-1.9597740E-001	0	4.8619364E-005
1.860207953007193E+003	-7.6780948E-003	-1.9597802E-001	0	1.0443513E-005
1.860208353007183E+003	-8.8425921E-003	-1.9598566E-001	0	1.0443513E-005
1.860208753007173E+003	-9.9689094E-003	-1.9597740E-001	0	4.8619364E-005
1.860209353007158E+003	-1.1343399E-002	-1.9597931E-001	0	-6.5908192E-005
1.860209753007148E+003	-1.2355176E-002	-1.9597931E-001	0	-8.4996114E-005
1.860210353007133E+003	-1.3672395E-002	-1.9598439E-001	0	-2.7732338E-005
1.860210753007123E+003	-1.4684171E-002	-1.9598185E-001	0	1.0588314E-004
1.860211353007107E+003	-1.5982298E-002	-1.9598249E-001	0	1.2497106E-004
1.860211953007092E+003	-1.7509509E-002	-1.9598313E-001	0	-1.2317197E-004
1.860212553007077E+003	-1.8654916E-002	-1.9598313E-001	0	-8.4996114E-005
1.860213153007062E+003	-1.9819414E-002	-1.9598122E-001	0	2.9531438E-005
1.860213553007052E+003	-2.0888461E-002	-1.9597994E-001	0	-6.5908192E-005
1.860214153007037E+003	-2.2072049E-002	-1.9598313E-001	0	8.6795211E-005
1.860214753007022E+003	-2.3274727E-002	-1.9597994E-001	0	1.0588314E-004
1.860215353007006E+003	-2.4381954E-002	-1.9597676E-001	0	1.0443513E-005
1.860215953006991E+003	-2.5565542E-002	-1.9597486E-001	0	-6.5908192E-005
1.860216553006976E+003	-2.6730040E-002	-1.9597931E-001	0	2.9531438E-005
1.860217153006961E+003	-2.7913628E-002	-1.9598566E-001	0	-4.6820263E-005
1.860217753006946E+003	-2.9001765E-002	-1.9598122E-001	0	-4.6820263E-005
1.860218353006931E+003	-3.0204443E-002	-1.9597994E-001	0	4.8619364E-005
1.860219153006910E+003	-3.1655293E-002	-1.9597994E-001	0	4.8619364E-005
1.860219753006895E+003	-3.2781608E-002	-1.9598122E-001	0	1.0588314E-004
1.860220553006875E+003	-3.4041557E-002	-1.9598630E-001	0	-1.2317197E-004
1.860221153006860E+003	-3.5263326E-002	-1.9597867E-001	0	2.9531438E-005
1.860221953006840E+003	-3.6542363E-002	-1.9598375E-001	0	6.7707289E-005
1.860222553006824E+003	-3.7649591E-002	-1.9598694E-001	0	6.7707289E-005
1.860223353006804E+003	-3.8909540E-002	-1.9598439E-001	0	-2.7732338E-005
