time/s	Ewe/V	I/mA	error	Ece/V	
1.860205753007249E+003	-4.6862563E-004	-1.9480526E-001	0	-5.5209221E-004
1.860205953007244E+003	-4.8784083E-003	-1.9599317E-001	0	-2.3140665E-004
1.860206153007239E+003	-7.3001017E-003	-1.9600017E-001	0	1.3718368E-004
1.860206353007234E+003	-8.8652549E-003	-1.9599570E-001	0	3.5838457E-006
1.860206553007229E+003	-1.0201361E-002	-1.9600333E-001	0	6.0840921E-005
1.860206753007224E+003	-1.1671077E-002	-1.9599827E-001	0	2.2669537E-005
1.860207153007213E+003	-1.3961546E-002	-1.9599444E-001	0	4.1755229E-005
1.860207353007208E+003	-1.4992257E-002	-1.9599827E-001	0	2.2669537E-005
1.860207553007203E+003	-1.6137490E-002	-1.9600017E-001	0	1.3718368E-004
1.860207753007198E+003	-1.7225463E-002	-1.9599761E-001	0	9.9012301E-005
1.860207953007193E+003	-1.8351609E-002	-1.9600017E-001	0	-9.1844617E-005
1.860208153007188E+003	-1.9458668E-002	-1.9599508E-001	0	7.9926613E-005
1.860208553007178E+003	-2.1462828E-002	-1.9599698E-001	0	1.1809800E-004
1.860208953007168E+003	-2.3333376E-002	-1.9599570E-001	0	6.0840921E-005
1.860209353007158E+003	-2.5108488E-002	-1.9599698E-001	0	9.9012301E-005
1.860209553007153E+003	-2.6196461E-002	-1.9599698E-001	0	9.9012301E-005
1.860209953007143E+003	-2.7971573E-002	-1.9599952E-001	0	9.9012301E-005
1.860210353007133E+003	-2.9632162E-002	-1.9600399E-001	0	-1.5501846E-005
1.860210753007123E+003	-3.1426363E-002	-1.9599761E-001	0	2.2669537E-005
1.860211153007112E+003	-3.2934252E-002	-1.9599380E-001	0	-9.1844617E-005
1.860211553007102E+003	-3.4518495E-002	-1.9599827E-001	0	9.9012301E-005
1.860211953007092E+003	-3.6026385E-002	-1.9599952E-001	0	9.9012301E-005
1.860212353007082E+003	-3.7763324E-002	-1.9599380E-001	0	6.0840921E-005
1.860212753007072E+003	-3.9213952E-002	-1.9599952E-001	0	4.1755229E-005
1.860213153007062E+003	-4.0550061E-002	-1.9599570E-001	0	6.0840921E-005
1.860213553007052E+003	-4.2172473E-002	-1.9599508E-001	0	9.9012301E-005
1.860213953007042E+003	-4.3508582E-002	-1.9600399E-001	0	1.1809800E-004
1.860214353007032E+003	-4.4863775E-002	-1.9600017E-001	0	4.1755229E-005
1.860214753007022E+003	-4.6352576E-002	-1.9600017E-001	0	6.0840921E-005
1.860215153007011E+003	-4.7555074E-002	-1.9600208E-001	0	4.1755229E-005
1.860215553007001E+003	-4.8986617E-002	-1.9600080E-001	0	1.5626938E-004
1.860215953006991E+003	-5.0475419E-002	-1.9600208E-001	0	-5.3673230E-005
1.860216353006981E+003	-5.1582478E-002	-1.9600143E-001	0	7.9926613E-005
1.860216753006971E+003	-5.2956760E-002	-1.9599380E-001	0	-1.5501846E-005
1.860217153006961E+003	-5.4178342E-002	-1.9599827E-001	0	9.9012301E-005
1.860217553006951E+003	-5.5514451E-002	-1.9599827E-001	0	9.9012301E-005
1.860217953006941E+003	-5.6659684E-002	-1.9599253E-001	0	1.3718368E-004
1.860218353006931E+003	-5.7900354E-002	-1.9600143E-001	0	-3.4587538E-005
1.860218753006920E+003	-5.9121937E-002	-1.9599570E-001	0	7.9926613E-005
1.860219153006910E+003	-6.0343519E-002	-1.9599889E-001	0	4.1755229E-005
1.860219553006900E+003	-6.1565101E-002	-1.9599827E-001	0	2.2669537E-005
1.860219953006890E+003	-6.2691249E-002	-1.9599698E-001	0	-5.3673230E-005
1.860220353006880E+003	-6.3798308E-002	-1.9600080E-001	0	1.5626938E-004
1.860220753006870E+003	-6.4981714E-002	-1.9599761E-001	0	1.3718368E-004
1.860221153006860E+003	-6.6069685E-002	-1.9599761E-001	0	1.5626938E-004
1.860221753006845E+003	-6.7673013E-002	-1.9599827E-001	0	1.1809800E-004
1.860222153006835E+003	-6.8837337E-002	-1.9600272E-001	0	4.1755229E-005
1.860222553006824E+003	-6.9868043E-002	-1.9599444E-001	0	-3.4587538E-005
1.860222953006814E+003	-7.0898756E-002	-1.9599189E-001	0	9.9012301E-005
1.860223353006804E+003	-7.2024904E-002	-1.9599444E-001	0	6.0840921E-005
1.860223753006794E+003	-7.3036529E-002	-1.9600272E-001	0	3.5838457E-006
1.860224153006784E+003	-7.4124500E-002	-1.9599380E-001	0	1.1809800E-004
1.860224753006769E+003	-7.5746916E-002	-1.9599889E-001	0	6.0840921E-005
1.860225353006754E+003	-7.7178456E-002	-1.9600080E-001	0	7.9926613E-005
1.860225953006739E+003	-7.8839049E-002	-1.9599317E-001	0	2.2669537E-005
1.860226553006723E+003	-8.0232412E-002	-1.9599952E-001	0	1.7535506E-004
1.860227153006708E+003	-8.1530347E-002	-1.9599698E-001	0	-3.4587538E-005
1.860227553006698E+003	-8.2599230E-002	-1.9599508E-001	0	4.1755229E-005
1.860228153006683E+003	-8.4088035E-002	-1.9599827E-001	0	9.9012301E-005
1.860228753006668E+003	-8.5481405E-002	-1.9600463E-001	0	2.2669537E-005
1.860229353006653E+003	-8.6970210E-002	-1.9599380E-001	0	1.7535506E-004
1.860229953006638E+003	-8.8229962E-002	-1.9599827E-001	0	9.9012301E-005
1.860230553006622E+003	-8.9661509E-002	-1.9600208E-001	0	7.9926613E-005
1.860231153006607E+003	-9.0902179E-002	-1.9599889E-001	0	2.1352645E-004
1.860231753006592E+003	-9.2276454E-002	-1.9598998E-001	0	9.9012301E-005
1.860232353006577E+003	-9.3498044E-002	-1.9599634E-001	0	7.9926613E-005
1.860232953006562E+003	-9.4891407E-002	-1.9600208E-001	0	3.5838457E-006
1.860233553006547E+003	-9.6093901E-002	-1.9599444E-001	0	7.9926613E-005
1.860234153006531E+003	-9.7353660E-002	-1.9599698E-001	0	2.2669537E-005
1.860234753006516E+003	-9.8689765E-002	-1.9600272E-001	0	1.5626938E-004
1.860235353006501E+003	-9.9911347E-002	-1.9600399E-001	0	2.2669537E-005
