time/s	Ewe/V	I/mA	error	Ece/V	
6.005299848293362E+001	2.9022319E+000	-2.5023418E-002	0	-7.1791554E-004
6.017319847989711E+001	9.3894526E-003	-1.3125144E+001	0	5.5852106E-006
6.017359847988700E+001	9.2939930E-003	-1.3051935E+001	0	-1.3504496E-005
6.017399847987690E+001	9.3512684E-003	-1.2983182E+001	0	2.4674917E-005
6.017439847986680E+001	9.3512684E-003	-1.2907427E+001	0	-1.3504496E-005
6.017479847985669E+001	9.2939930E-003	-1.2834854E+001	0	-1.3504496E-005
6.017519847984659E+001	9.3894526E-003	-1.2762281E+001	0	-7.0773618E-005
6.017559847983648E+001	9.3894526E-003	-1.2689708E+001	0	-3.2594202E-005
6.017599847982638E+001	9.2176255E-003	-1.2628595E+001	0	-3.2594202E-005
6.017639847981627E+001	9.2939930E-003	-1.2550930E+001	0	-5.1683910E-005
6.017679847980617E+001	9.3703605E-003	-1.2481541E+001	0	5.5852106E-006
6.017719847979606E+001	9.3894526E-003	-1.2416608E+001	0	6.2854328E-005
6.017759847978596E+001	9.3512684E-003	-1.2345308E+001	0	-5.1683910E-005
6.017799847977585E+001	9.3512684E-003	-1.2281649E+001	0	-3.2594202E-005
6.017839847976575E+001	9.3130842E-003	-1.2213532E+001	0	-1.2804274E-004
6.017879847975564E+001	9.2939930E-003	-1.2149236E+001	0	2.4674917E-005
6.017919847974554E+001	9.3894526E-003	-1.2080482E+001	0	4.3764623E-005
6.017959847973543E+001	9.3894526E-003	-1.2022552E+001	0	-5.1683910E-005
6.017999847972533E+001	9.3894526E-003	-1.1953799E+001	0	-1.2804274E-004
6.018039847971522E+001	9.3512684E-003	-1.1893321E+001	0	-3.2594202E-005
6.018079847970512E+001	9.3130842E-003	-1.1840485E+001	0	2.4674917E-005
6.018119847969501E+001	9.4276359E-003	-1.1772368E+001	0	-3.2594202E-005
6.018159847968491E+001	9.2939930E-003	-1.1707436E+001	0	4.3764623E-005
6.018199847967480E+001	9.3321763E-003	-1.1655870E+001	0	4.3764623E-005
6.018239847966470E+001	9.4085438E-003	-1.1600486E+001	0	2.4674917E-005
6.018279847965459E+001	9.3894526E-003	-1.1532370E+001	0	-5.1683910E-005
6.018339847963944E+001	9.2939930E-003	-1.1442609E+001	0	-7.0773618E-005
6.018379847962933E+001	9.3512684E-003	-1.1392318E+001	0	5.5852106E-006
6.018419847961923E+001	9.3321763E-003	-1.1328657E+001	0	1.0103374E-004
6.018459847960912E+001	9.2939930E-003	-1.1272636E+001	0	-1.3504496E-005
6.018499847959902E+001	9.4085438E-003	-1.1217252E+001	0	-1.8531186E-004
6.018539847958891E+001	9.4085438E-003	-1.1159322E+001	0	2.4674917E-005
6.018579847957881E+001	9.3512684E-003	-1.1106483E+001	0	-5.1683910E-005
6.018639847956365E+001	9.3321763E-003	-1.1027546E+001	0	-5.1683910E-005
6.018679847955354E+001	9.3512684E-003	-1.0973434E+001	0	-1.0895303E-004
6.018719847954344E+001	9.3512684E-003	-1.0922506E+001	0	1.2012345E-004
6.018759847953334E+001	9.4467280E-003	-1.0860119E+001	0	-1.3504496E-005
6.018819847951818E+001	9.4276359E-003	-1.0790093E+001	0	-5.1683910E-005
6.018859847950807E+001	9.4467280E-003	-1.0737256E+001	0	-1.0895303E-004
6.018919847949292E+001	9.2939930E-003	-1.0666593E+001	0	5.5852106E-006
6.018979847947776E+001	9.4276359E-003	-1.0588291E+001	0	5.5852106E-006
6.019039847946260E+001	9.4276359E-003	-1.0515718E+001	0	4.3764623E-005
6.019099847944744E+001	9.2939930E-003	-1.0445692E+001	0	-1.3504496E-005
6.019139847943734E+001	9.3321763E-003	-1.0386488E+001	0	-7.0773618E-005
6.019199847942218E+001	9.3321763E-003	-1.0322828E+001	0	-1.0895303E-004
6.019259847940702E+001	9.3130842E-003	-1.0247709E+001	0	-7.0773618E-005
6.019319847939187E+001	9.3130842E-003	-1.0182139E+001	0	-8.9863323E-005
6.019359847938176E+001	9.3894526E-003	-1.0129302E+001	0	-3.2594202E-005
6.019419847936661E+001	9.2939930E-003	-1.0068824E+001	0	-1.0895303E-004
6.019479847935145E+001	9.4467280E-003	-9.9968882E+000	0	-5.1683910E-005
6.019539847933629E+001	9.3512684E-003	-9.9325924E+000	0	-1.0895303E-004
6.019599847932113E+001	9.3130842E-003	-9.8625650E+000	0	5.5852106E-006
6.019659847930598E+001	9.3703605E-003	-9.8039980E+000	0	-1.3504496E-005
6.019719847929082E+001	9.4849113E-003	-9.7390652E+000	0	-1.2804274E-004
6.019779847927566E+001	9.2558088E-003	-9.6773148E+000	0	-7.0773618E-005
6.019839847926050E+001	9.2558088E-003	-9.6206570E+000	0	-1.0895303E-004
6.019879847925040E+001	9.3321763E-003	-9.5652733E+000	0	-1.2804274E-004
6.019939847923524E+001	9.3894526E-003	-9.5067062E+000	0	-1.3504496E-005
6.019999847922008E+001	9.4085438E-003	-9.4487753E+000	0	4.3764623E-005
6.020059847920493E+001	9.3512684E-003	-9.3978472E+000	0	-3.2594202E-005
6.020119847918977E+001	9.4276359E-003	-9.3329144E+000	0	-5.1683910E-005
6.020179847917461E+001	9.2749009E-003	-9.2788029E+000	0	-3.2594202E-005
6.020239847915946E+001	9.3894526E-003	-9.2157793E+000	0	-1.3504496E-005
6.020319847913925E+001	9.3894526E-003	-9.1489363E+000	0	-8.9863323E-005
6.020379847912409E+001	9.3512684E-003	-9.0827303E+000	0	2.4674917E-005
6.020439847910893E+001	9.3512684E-003	-9.0292559E+000	0	-3.2594202E-005
6.020499847909377E+001	9.3321763E-003	-8.9764175E+000	0	-1.4713245E-004
6.020579847907356E+001	9.2367167E-003	-8.9114838E+000	0	-1.3504496E-005
6.020639847905841E+001	9.3321763E-003	-8.8580093E+000	0	-7.0773618E-005
6.020699847904325E+001	9.2367167E-003	-8.8064451E+000	0	6.2854328E-005
6.020779847902304E+001	9.2367167E-003	-8.7357826E+000	0	-5.1683910E-005
6.020859847900283E+001	9.3703605E-003	-8.6632099E+000	0	-5.1683910E-005
6.020939847898262E+001	9.3512684E-003	-8.6014595E+000	0	-5.1683910E-005
6.020999847896746E+001	9.3894526E-003	-8.5498953E+000	0	-1.4713245E-004
6.021079847894725E+001	9.2367167E-003	-8.4957838E+000	0	-5.1683910E-005
6.021159847892704E+001	9.3703605E-003	-8.4289408E+000	0	-5.1683910E-005
6.021239847890683E+001	9.3321763E-003	-8.3652802E+000	0	2.4674917E-005
6.021319847888662E+001	9.2558088E-003	-8.3067131E+000	0	2.4674917E-005
6.021399847886642E+001	9.3894526E-003	-8.2417812E+000	0	-1.2804274E-004
6.021479847884621E+001	9.4085438E-003	-8.1806669E+000	0	-1.8531186E-004
6.021559847882600E+001	9.4658202E-003	-8.1265554E+000	0	6.2854328E-005
6.021619847881084E+001	9.4276359E-003	-8.0718088E+000	0	2.4674917E-005
6.021699847879063E+001	9.4276359E-003	-8.0208807E+000	0	-1.2804274E-004
6.021799847876537E+001	9.2749009E-003	-7.9508529E+000	0	-2.0440157E-004
6.021899847874010E+001	9.4658202E-003	-7.8840103E+000	0	-5.1683910E-005
6.021979847871989E+001	9.3703605E-003	-7.8311725E+000	0	-5.1683910E-005
6.022079847869463E+001	9.2939930E-003	-7.7745156E+000	0	-7.0773618E-005
6.022139847867948E+001	9.3894526E-003	-7.7242241E+000	0	5.5852106E-006
6.022239847865421E+001	9.3512684E-003	-7.6624737E+000	0	5.5852106E-006
6.022319847863400E+001	9.3894526E-003	-7.6083632E+000	0	-5.1683910E-005
6.022419847860874E+001	9.3703605E-003	-7.5478859E+000	0	2.4674917E-005
6.022499847858853E+001	9.4276359E-003	-7.4925017E+000	0	-3.2594202E-005
6.022599847856327E+001	9.4467280E-003	-7.4364805E+000	0	-3.2594202E-005
6.022699847853801E+001	9.3703605E-003	-7.3772774E+000	0	-3.2594202E-005
6.022799847851275E+001	9.3512684E-003	-7.3206191E+000	0	6.2854328E-005
6.022899847848748E+001	9.3321763E-003	-7.2633252E+000	0	-7.0773618E-005
6.022999847846222E+001	9.4085438E-003	-7.2123976E+000	0	1.0103374E-004
6.023079847844201E+001	9.5230956E-003	-7.1570129E+000	0	5.5852106E-006
6.023199847841170E+001	9.3321763E-003	-7.1016288E+000	0	1.2012345E-004
6.023299847838643E+001	9.3894526E-003	-7.0449715E+000	0	-7.0773618E-005
6.023399847836117E+001	9.2749009E-003	-6.9914970E+000	0	-7.0773618E-005
6.023499847833591E+001	9.3894526E-003	-6.9342031E+000	0	-1.0895303E-004
6.023619847830560E+001	9.3512684E-003	-6.8826385E+000	0	-3.2594202E-005
6.023719847828033E+001	9.4276359E-003	-6.8272538E+000	0	-1.4713245E-004
6.023839847825002E+001	9.3703605E-003	-6.7725062E+000	0	5.5852106E-006
6.023959847821970E+001	9.2176255E-003	-6.7196684E+000	0	6.2854328E-005
6.024079847818939E+001	9.3512684E-003	-6.6617370E+000	0	-1.2804274E-004
6.024179847816413E+001	9.3894526E-003	-6.6101732E+000	0	2.4674917E-005
6.024319847812876E+001	9.3703605E-003	-6.5579720E+000	0	-1.3504496E-005
