time/s	Ewe/V	I/mA	error	Ece/V	
1.860205753007249E+003	-6.1024078E-003	-1.9474247E-001	0	-9.9392456E-004
1.860205953007244E+003	-1.1233903E-002	-1.9599462E-001	0	-1.3146345E-003
1.860206153007239E+003	-1.3915333E-002	-1.9599971E-001	0	3.3795404E-005
1.860206353007234E+003	-1.5423523E-002	-1.9600035E-001	0	9.1066919E-005
1.860206553007229E+003	-1.6988987E-002	-1.9600035E-001	0	7.1976414E-005
1.860206753007224E+003	-1.8478086E-002	-1.9599971E-001	0	-4.2566615E-005
1.860206953007219E+003	-1.9680819E-002	-1.9599971E-001	0	-4.3856053E-006
1.860207153007213E+003	-2.1074463E-002	-1.9599780E-001	0	-8.0747624E-005
1.860207353007208E+003	-2.2277197E-002	-1.9600226E-001	0	7.1976414E-005
1.860207553007203E+003	-2.3575386E-002	-1.9599906E-001	0	1.4833843E-004
1.860207753007198E+003	-2.4892665E-002	-1.9599652E-001	0	-4.3856053E-006
1.860208153007188E+003	-2.7183589E-002	-1.9600035E-001	0	3.3795404E-005
1.860208553007178E+003	-2.9417237E-002	-1.9599652E-001	0	1.1015742E-004
1.860208753007173E+003	-3.0486334E-002	-1.9600607E-001	0	3.3795404E-005
1.860208953007168E+003	-3.1822704E-002	-1.9600287E-001	0	2.0560995E-004
1.860209353007158E+003	-3.3922713E-002	-1.9600096E-001	0	1.1015742E-004
1.860209553007153E+003	-3.5029992E-002	-1.9599524E-001	0	1.2924793E-004
1.860209953007143E+003	-3.7130006E-002	-1.9600035E-001	0	-2.3476110E-005
1.860210353007133E+003	-3.9306380E-002	-1.9600353E-001	0	-2.3476110E-005
1.860210753007123E+003	-4.1253664E-002	-1.9599906E-001	0	5.2885909E-005
1.860210953007118E+003	-4.2322762E-002	-1.9599016E-001	0	7.1976414E-005
1.860211353007107E+003	-4.4289134E-002	-1.9600226E-001	0	-4.3856053E-006
1.860211553007102E+003	-4.5339141E-002	-1.9599590E-001	0	-4.2566615E-005
1.860211953007092E+003	-4.7190968E-002	-1.9599971E-001	0	-2.3476110E-005
1.860212353007082E+003	-4.9042799E-002	-1.9600096E-001	0	-2.3476110E-005
1.860212753007072E+003	-5.1047355E-002	-1.9599780E-001	0	1.4704900E-005
1.860213153007062E+003	-5.2918274E-002	-1.9599780E-001	0	7.1976414E-005
1.860213553007052E+003	-5.4617375E-002	-1.9600287E-001	0	5.2885909E-005
1.860213753007047E+003	-5.5667378E-002	-1.9599971E-001	0	1.4704900E-005
1.860214153007037E+003	-5.7366479E-002	-1.9599843E-001	0	5.2885909E-005
1.860214553007027E+003	-5.9141945E-002	-1.9599971E-001	0	1.4704900E-005
1.860214953007016E+003	-6.0917407E-002	-1.9600287E-001	0	5.2885909E-005
1.860215353007006E+003	-6.2521055E-002	-1.9600669E-001	0	7.1976414E-005
1.860215753006996E+003	-6.4258337E-002	-1.9600607E-001	0	-4.3856053E-006
1.860216153006986E+003	-6.5957434E-002	-1.9599715E-001	0	5.2885909E-005
1.860216553006976E+003	-6.7599259E-002	-1.9600287E-001	0	-6.1657120E-005
1.860216953006966E+003	-6.9126546E-002	-1.9599971E-001	0	5.2885909E-005
1.860217353006956E+003	-7.0825644E-002	-1.9599780E-001	0	-2.3476110E-005
1.860217753006946E+003	-7.2410196E-002	-1.9600162E-001	0	5.2885909E-005
1.860218153006936E+003	-7.3918387E-002	-1.9600287E-001	0	-2.3476110E-005
1.860218553006926E+003	-7.5522035E-002	-1.9599715E-001	0	1.4704900E-005
1.860218953006915E+003	-7.7068403E-002	-1.9599906E-001	0	1.8651944E-004
1.860219353006905E+003	-7.8481138E-002	-1.9599143E-001	0	-4.3856053E-006
1.860219753006895E+003	-8.0065697E-002	-1.9600607E-001	0	1.1015742E-004
1.860220153006885E+003	-8.1535704E-002	-1.9600353E-001	0	1.4704900E-005
1.860220553006875E+003	-8.2948439E-002	-1.9599780E-001	0	3.3795404E-005
1.860220953006865E+003	-8.4437534E-002	-1.9599462E-001	0	1.8651944E-004
1.860221353006855E+003	-8.5964814E-002	-1.9600096E-001	0	1.4833843E-004
1.860221753006845E+003	-8.7110281E-002	-1.9599971E-001	0	9.1066919E-005
1.860222153006835E+003	-8.8599376E-002	-1.9600162E-001	0	5.2885909E-005
1.860222553006824E+003	-9.0031207E-002	-1.9600353E-001	0	7.1976414E-005
1.860222953006814E+003	-9.1443941E-002	-1.9600096E-001	0	9.1066919E-005
1.860223353006804E+003	-9.2589401E-002	-1.9599715E-001	0	-4.2566615E-005
1.860223753006794E+003	-9.4040319E-002	-1.9600607E-001	0	9.1066919E-005
1.860224153006784E+003	-9.5262140E-002	-1.9600162E-001	0	1.6742894E-004
1.860224553006774E+003	-9.6560329E-002	-1.9600162E-001	0	3.3795404E-005
1.860224953006764E+003	-9.7743973E-002	-1.9600287E-001	0	5.2885909E-005
1.860225353006754E+003	-9.9156708E-002	-1.9599715E-001	0	1.4833843E-004
1.860225753006744E+003	-1.0041671E-001	-1.9599906E-001	0	1.4833843E-004
1.860226153006734E+003	-1.0161945E-001	-1.9600226E-001	0	-2.3476110E-005
1.860226553006723E+003	-1.0280309E-001	-1.9600162E-001	0	5.2885909E-005
1.860226953006713E+003	-1.0402492E-001	-1.9600226E-001	0	9.1066919E-005
1.860227353006703E+003	-1.0522765E-001	-1.9600287E-001	0	1.1015742E-004
1.860227753006693E+003	-1.0629675E-001	-1.9599843E-001	0	9.1066919E-005
1.860228153006683E+003	-1.0740402E-001	-1.9599971E-001	0	-4.2566615E-005
1.860228553006673E+003	-1.0872131E-001	-1.9599780E-001	0	1.2924793E-004
1.860228953006663E+003	-1.0975222E-001	-1.9600417E-001	0	1.4704900E-005
1.860229353006653E+003	-1.1099314E-001	-1.9600162E-001	0	1.2924793E-004
1.860229753006643E+003	-1.1211950E-001	-1.9600162E-001	0	-4.3856053E-006
1.860230153006632E+003	-1.1315042E-001	-1.9600353E-001	0	-4.2566615E-005
1.860230553006622E+003	-1.1427679E-001	-1.9600417E-001	0	1.1015742E-004
1.860230953006612E+003	-1.1538407E-001	-1.9600096E-001	0	-4.2566615E-005
1.860231553006597E+003	-1.1689226E-001	-1.9599906E-001	0	7.1976414E-005
1.860231953006587E+003	-1.1792318E-001	-1.9600226E-001	0	9.1066919E-005
1.860232353006577E+003	-1.1895409E-001	-1.9599906E-001	0	1.4704900E-005
1.860232753006567E+003	-1.2009955E-001	-1.9600226E-001	0	5.2885909E-005
1.860233353006552E+003	-1.2160774E-001	-1.9599462E-001	0	-4.2566615E-005
1.860233953006536E+003	-1.2303957E-001	-1.9599843E-001	0	1.2924793E-004
1.860234553006521E+003	-1.2441412E-001	-1.9600353E-001	0	3.3795404E-005
1.860235153006506E+003	-1.2592231E-001	-1.9599333E-001	0	-2.3476110E-005
