time/s	Ewe/V	I/mA	error	Ece/V	
1.860241153006355E+003	-7.4777484E-002	-1.9600478E-001	0	1.2924793E-004
1.860241953006334E+003	-7.5980216E-002	-1.9601052E-001	0	1.1015742E-004
1.860242753006314E+003	-7.7068403E-002	-1.9600096E-001	0	7.1976414E-005
1.860243553006294E+003	-7.8328408E-002	-1.9599524E-001	0	5.2885909E-005
1.860244353006274E+003	-7.9359330E-002	-1.9599906E-001	0	5.2885909E-005
1.860245153006254E+003	-8.0619335E-002	-1.9600417E-001	0	-4.3856053E-006
1.860246153006228E+003	-8.1936613E-002	-1.9599397E-001	0	3.3795404E-005
1.860246953006208E+003	-8.3024800E-002	-1.9600287E-001	0	1.2924793E-004
1.860247753006188E+003	-8.4074810E-002	-1.9599590E-001	0	7.1976414E-005
1.860248553006168E+003	-8.5239358E-002	-1.9600035E-001	0	7.1976414E-005
1.860249553006142E+003	-8.6575732E-002	-1.9600226E-001	0	-4.3856053E-006
1.860250353006122E+003	-8.7587550E-002	-1.9600226E-001	0	-2.3476110E-005
1.860251353006097E+003	-8.8847563E-002	-1.9599906E-001	0	3.3795404E-005
1.860252353006072E+003	-9.0222113E-002	-1.9599590E-001	0	1.2924793E-004
1.860253153006051E+003	-9.1367573E-002	-1.9600162E-001	0	-4.2566615E-005
1.860254153006026E+003	-9.2417583E-002	-1.9599906E-001	0	-4.3856053E-006
1.860255153006001E+003	-9.3715772E-002	-1.9600096E-001	0	-4.2566615E-005
1.860256153005976E+003	-9.5033050E-002	-1.9600417E-001	0	-4.2566615E-005
1.860256953005955E+003	-9.6102148E-002	-1.9600096E-001	0	9.1066919E-005
1.860258153005925E+003	-9.7533971E-002	-1.9600096E-001	0	-8.0747624E-005
1.860259153005900E+003	-9.8564886E-002	-1.9599906E-001	0	-2.3476110E-005
1.860259953005880E+003	-9.9595800E-002	-1.9600734E-001	0	-2.3476110E-005
1.860260953005854E+003	-1.0064581E-001	-1.9600417E-001	0	-6.1657120E-005
1.860261953005829E+003	-1.0184854E-001	-1.9600669E-001	0	1.4833843E-004
1.860262953005804E+003	-1.0310855E-001	-1.9600287E-001	0	-2.3476110E-005
1.860263953005779E+003	-1.0419673E-001	-1.9599971E-001	0	1.2924793E-004
1.860265153005748E+003	-1.0551401E-001	-1.9599906E-001	0	-4.3856053E-006
1.860266153005723E+003	-1.0652584E-001	-1.9600925E-001	0	1.8651944E-004
1.860267153005698E+003	-1.0772857E-001	-1.9600162E-001	0	1.4704900E-005
1.860268153005673E+003	-1.0883585E-001	-1.9600734E-001	0	1.4833843E-004
1.860269353005642E+003	-1.1003859E-001	-1.9600287E-001	0	-1.1892863E-004
1.860270353005617E+003	-1.1108859E-001	-1.9600607E-001	0	1.1015742E-004
1.860271553005587E+003	-1.1234860E-001	-1.9599780E-001	0	5.2885909E-005
1.860272553005561E+003	-1.1336042E-001	-1.9599843E-001	0	-2.3476110E-005
1.860273553005536E+003	-1.1439133E-001	-1.9600353E-001	0	1.4704900E-005
1.860274753005506E+003	-1.1547953E-001	-1.9600162E-001	0	-6.1657120E-005
1.860275753005481E+003	-1.1658680E-001	-1.9599715E-001	0	3.3795404E-005
1.860276953005450E+003	-1.1771318E-001	-1.9599524E-001	0	1.8651944E-004
1.860278153005420E+003	-1.1885864E-001	-1.9600096E-001	0	9.1066919E-005
1.860279353005390E+003	-1.2000410E-001	-1.9599906E-001	0	1.4704900E-005
1.860280553005359E+003	-1.2118774E-001	-1.9600096E-001	0	5.2885909E-005
1.860281753005329E+003	-1.2242866E-001	-1.9600353E-001	0	3.3795404E-005
1.860283153005294E+003	-1.2349775E-001	-1.9600226E-001	0	5.2885909E-005
1.860284153005268E+003	-1.2458594E-001	-1.9600417E-001	0	1.4704900E-005
1.860285553005233E+003	-1.2571231E-001	-1.9600287E-001	0	7.1976414E-005
1.860286753005203E+003	-1.2681958E-001	-1.9600417E-001	0	-4.3856053E-006
1.860287953005172E+003	-1.2790777E-001	-1.9600478E-001	0	1.8651944E-004
1.860289353005137E+003	-1.2901504E-001	-1.9600035E-001	0	-6.1657120E-005
1.860290553005107E+003	-1.3002688E-001	-1.9599971E-001	0	-4.3856053E-006
1.860291953005071E+003	-1.3117233E-001	-1.9599462E-001	0	7.1976414E-005
1.860293153005041E+003	-1.3218416E-001	-1.9600478E-001	0	-2.3476110E-005
1.860294353005011E+003	-1.3319598E-001	-1.9600162E-001	0	-2.3476110E-005
1.860295553004980E+003	-1.3426508E-001	-1.9599652E-001	0	7.1976414E-005
1.860297153004940E+003	-1.3558236E-001	-1.9600226E-001	0	3.3795404E-005
1.860298553004905E+003	-1.3659418E-001	-1.9600353E-001	0	-2.3476110E-005
1.860300153004864E+003	-1.3772056E-001	-1.9600226E-001	0	1.2924793E-004
1.860301353004834E+003	-1.3875146E-001	-1.9600543E-001	0	1.1015742E-004
1.860302753004798E+003	-1.3976330E-001	-1.9600162E-001	0	-4.3856053E-006
1.860304153004763E+003	-1.4077511E-001	-1.9599524E-001	0	3.3795404E-005
1.860305753004723E+003	-1.4193967E-001	-1.9600162E-001	0	1.6742894E-004
1.860307153004687E+003	-1.4295149E-001	-1.9600353E-001	0	-2.3476110E-005
1.860308553004652E+003	-1.4403968E-001	-1.9599780E-001	0	9.1066919E-005
1.860310153004611E+003	-1.4512786E-001	-1.9600287E-001	0	-9.9838129E-005
1.860311553004576E+003	-1.4613970E-001	-1.9600353E-001	0	1.4704900E-005
1.860313153004536E+003	-1.4720878E-001	-1.9600353E-001	0	1.4704900E-005
1.860314753004495E+003	-1.4822061E-001	-1.9600607E-001	0	3.3795404E-005
1.860316353004455E+003	-1.4932789E-001	-1.9600096E-001	0	7.1976414E-005
1.860318153004409E+003	-1.5039699E-001	-1.9599971E-001	0	1.4704900E-005
1.860319753004369E+003	-1.5158063E-001	-1.9599971E-001	0	1.4704900E-005
1.860321353004329E+003	-1.5259245E-001	-1.9600417E-001	0	9.1066919E-005
1.860322953004288E+003	-1.5368064E-001	-1.9600226E-001	0	-4.3856053E-006
1.860324753004243E+003	-1.5469247E-001	-1.9600607E-001	0	9.1066919E-005
1.860326553004197E+003	-1.5574247E-001	-1.9599715E-001	0	1.1015742E-004
1.860328353004152E+003	-1.5683065E-001	-1.9599971E-001	0	-4.3856053E-006
1.860330353004101E+003	-1.5797612E-001	-1.9600162E-001	0	1.4704900E-005
1.860332353004051E+003	-1.5912157E-001	-1.9600798E-001	0	7.1976414E-005
1.860334153004005E+003	-1.6015249E-001	-1.9600798E-001	0	1.1015742E-004
1.860335953003960E+003	-1.6125977E-001	-1.9600543E-001	0	-2.3476110E-005
1.860338353003899E+003	-1.6251978E-001	-1.9600287E-001	0	3.3795404E-005
1.860340353003849E+003	-1.6353160E-001	-1.9600226E-001	0	1.4704900E-005
1.860342553003793E+003	-1.6454343E-001	-1.9599906E-001	0	1.2924793E-004
1.860344753003737E+003	-1.6574617E-001	-1.9600035E-001	0	1.2924793E-004
1.860347153003677E+003	-1.6681525E-001	-1.9599971E-001	0	1.2924793E-004
1.860349353003621E+003	-1.6784617E-001	-1.9599971E-001	0	1.4704900E-005
1.860351753003561E+003	-1.6893436E-001	-1.9599843E-001	0	9.1066919E-005
1.860354353003495E+003	-1.7002255E-001	-1.9600607E-001	0	-2.3476110E-005
1.860356953003429E+003	-1.7112982E-001	-1.9599971E-001	0	1.1015742E-004
1.860359953003353E+003	-1.7217983E-001	-1.9599590E-001	0	1.4704900E-005
1.860363553003263E+003	-1.7324893E-001	-1.9600096E-001	0	-6.1657120E-005
1.860367153003172E+003	-1.7426075E-001	-1.9601180E-001	0	9.1066919E-005
1.860372753003030E+003	-1.7536803E-001	-1.9600478E-001	0	9.1066919E-005
1.860394553002479E+003	-1.7433712E-001	-1.9600798E-001	0	1.6742894E-004
1.860398953002368E+003	-1.7332530E-001	-1.9599906E-001	0	1.2924793E-004
1.860403153002262E+003	-1.7225620E-001	-1.9600543E-001	0	1.4704900E-005
1.860406353002181E+003	-1.7116801E-001	-1.9599906E-001	0	-2.3476110E-005
1.860409953002090E+003	-1.7007983E-001	-1.9599780E-001	0	5.2885909E-005
1.860412753002020E+003	-1.6906799E-001	-1.9599906E-001	0	5.2885909E-005
1.860415553001949E+003	-1.6805618E-001	-1.9599971E-001	0	-4.3856053E-006
1.860418353001878E+003	-1.6702525E-001	-1.9600607E-001	0	1.4704900E-005
1.860420953001812E+003	-1.6601343E-001	-1.9599971E-001	0	1.2924793E-004
1.860423953001737E+003	-1.6479161E-001	-1.9600353E-001	0	1.1015742E-004
1.860427153001656E+003	-1.6364615E-001	-1.9599715E-001	0	1.2924793E-004
1.860429953001585E+003	-1.6251978E-001	-1.9600417E-001	0	7.1976414E-005
1.860432753001514E+003	-1.6150795E-001	-1.9600734E-001	0	9.1066919E-005
1.860435353001449E+003	-1.6049613E-001	-1.9600096E-001	0	7.1976414E-005
