time/s	Ewe/V	I/mA	error	Ece/V	
6.026099847767910E+001	9.4153285E-003	-2.3440201E+000	0	-1.2219732E-004
6.026479847758310E+001	9.2053376E-003	-2.2879961E+000	0	-4.5846697E-005
6.026819847749721E+001	9.3389684E-003	-2.2351551E+000	0	-1.0310966E-004
6.027199847740121E+001	9.2435181E-003	-2.1835878E+000	0	-1.0310966E-004
6.027299847737595E+001	9.2816977E-003	-2.2428348E+000	0	1.1416267E-005
6.030319847661303E+001	9.3007879E-003	-1.8431790E+000	0	-1.4128498E-004
6.030839847648167E+001	9.3007879E-003	-1.7928350E+000	0	-6.4934356E-005
6.031399847634020E+001	9.3389684E-003	-1.7419181E+000	0	3.0503921E-005
6.031999847618863E+001	9.3389684E-003	-1.6900468E+000	0	-2.6759042E-005
6.032619847603200E+001	9.3007879E-003	-1.6398938E+000	0	3.0503921E-005
6.033279847586527E+001	9.3389684E-003	-1.5891678E+000	0	-1.4128498E-004
6.033999847568339E+001	9.2435181E-003	-1.5376784E+000	0	-6.4934356E-005
6.034779847548634E+001	9.2626074E-003	-1.4866980E+000	0	-4.5846697E-005
6.035559847528930E+001	9.2435181E-003	-1.4366086E+000	0	3.0503921E-005
6.036419847507204E+001	9.2816977E-003	-1.3862647E+000	0	3.0503921E-005
6.037379847482953E+001	9.3771489E-003	-1.3355389E+000	0	-7.6713877E-006
6.038379847457691E+001	9.2244279E-003	-1.2851949E+000	0	1.1416267E-005
6.039459847430408E+001	9.2816977E-003	-1.2345964E+000	0	-6.4934356E-005
6.040659847400093E+001	9.2626074E-003	-1.1841888E+000	0	3.0503921E-005
6.041939847367757E+001	9.2435181E-003	-1.1340358E+000	0	8.7766879E-005
6.043379847331380E+001	9.3962392E-003	-1.0834372E+000	0	4.9591574E-005
6.044919847292476E+001	9.3198782E-003	-1.0329022E+000	0	-7.6713877E-006
6.046639847249025E+001	9.3007879E-003	-9.8287660E-001	0	4.9591574E-005
6.048579847200017E+001	9.3198782E-003	-9.3253261E-001	0	-4.5846697E-005
6.050719847145956E+001	9.3580587E-003	-8.8212502E-001	0	-7.6713877E-006
6.053139847084822E+001	9.2244279E-003	-8.3159024E-001	0	-7.6713877E-006
6.055919847014593E+001	9.2244279E-003	-7.8105527E-001	0	-8.4022009E-005
6.059119846933754E+001	9.3389684E-003	-7.3013860E-001	0	-6.4934356E-005
6.062719846842811E+001	9.2626074E-003	-6.8011284E-001	0	6.8679226E-005
6.066959846735699E+001	9.3007879E-003	-6.2957793E-001	0	-4.5846697E-005
6.071979846608883E+001	9.3198782E-003	-5.7929766E-001	0	-2.6759042E-005
6.077999846456805E+001	9.3580587E-003	-5.2869910E-001	0	-1.7946029E-004
6.085279846272897E+001	9.3580587E-003	-4.7778231E-001	0	1.1416267E-005
6.094339846044022E+001	9.3389684E-003	-4.2775661E-001	0	-4.5846697E-005
6.106679845732288E+001	9.3198782E-003	-3.7767941E-001	0	1.2594218E-004
6.121939845346787E+001	9.3389684E-003	-3.2753798E-001	0	-7.6713877E-006
6.142739844821335E+001	9.2626074E-003	-2.7753660E-001	0	-2.6759042E-005
6.172579844067513E+001	9.2626074E-003	-2.2749701E-001	0	1.1416267E-005
6.219139842891309E+001	9.2626074E-003	-1.7739378E-001	0	-1.2219732E-004
6.301279840816278E+001	9.3771489E-003	-1.2736055E-001	0	-2.6759042E-005
6.484099836197856E+001	9.2053376E-003	-7.7352792E-002	0	-2.6759042E-005
7.328319814871065E+001	9.2053376E-003	-2.7323639E-002	0	-2.6759042E-005
8.328319789608940E+001	9.3198782E-003	-1.5289139E-002	0	-6.4934356E-005
